player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Justin Murphy,46683,G,UCLA,6,100.0,0,324,65.2,61.4,66.4,2,8,169,100.0,100.0,96.4,2,11,1,322,0,0,1,322,179,179,220,101,143,0
Sean Dykes,40468,TE,MEMPHIS,13,63.8,1,218,56.4,62.3,57.4,0,2,26,13.0,13.3,96.2,5,2,0,322,0,0,0,505,28,211,0,0,294,342
Andrew Smith,37421,WR,AIR FORCE,12,80.7,0,101,64.5,65.4,63.6,0,0,1,1.4,1.4,100.0,0,0,0,322,0,0,0,399,1,73,0,0,321,178
Van Jefferson,47447,WR,FLORIDA,13,50.1,1,163,67.1,60.9,58.8,0,0,1,0.3,0.3,100.0,2,0,0,322,0,0,0,643,1,322,0,0,321,0
Ricky Smalling,61317,WR,ILLINOIS,11,49.8,0,187,59.5,,66.6,0,0,0,0.0,0.0,,3,0,0,321,0,0,0,645,0,324,0,0,321,0
C'yontai Lewis,39171,TE,FLORIDA,13,71.6,0,163,63.3,61.6,74.2,1,0,61,33.9,33.9,97.5,3,2,1,320,0,0,0,447,65,192,0,0,255,284
Jalyn Galmore,81918,T,UTSA,5,100.0,0,331,69.8,72.3,64.4,1,9,194,100.0,100.0,97.4,0,10,0,320,0,0,0,320,198,198,0,320,122,0
Kyler Murray,38334,QB,OKLAHOMA,14,36.4,0,261,94.6,,60.2,0,0,0,0.0,0.0,,6,0,0,319,0,0,0,876,0,462,0,0,319,0
Khalil Tate,40237,QB,ARIZONA,11,43.0,0,109,72.2,,60.1,0,0,0,0.0,0.0,,3,0,0,319,0,0,0,741,0,374,0,0,319,0
Emeka Emezie,61517,WR,NC STATE,13,41.1,0,248,62.5,,54.4,0,0,0,0.0,0.0,,1,0,0,319,0,0,0,777,0,458,0,0,319,0
Ryan Agnew,33451,QB,S DIEGO ST,12,50.4,0,284,64.1,,60.0,0,0,0,0.0,0.0,,2,0,0,319,0,0,0,633,0,293,0,0,319,0
Justin Jefferson,61398,WR,LSU,13,45.8,1,211,76.0,61.9,63.1,0,0,1,0.3,0.3,100.0,2,0,0,319,0,0,0,697,1,374,0,0,318,1
Ja'Marcus Bradley,27003,WR,LA LAFAYET,14,52.5,0,207,82.8,,87.7,0,0,0,0.0,0.0,,0,0,0,318,0,0,0,606,0,287,0,0,318,1
Delane Hart-Johnson,32299,WR,NEW MEXICO,12,53.8,1,241,75.4,,59.0,0,0,0,0.0,0.0,,5,0,0,318,0,0,0,591,0,273,0,0,318,0
Paul Gainer Jr.,60079,T,SO MISS,6,100.0,0,296,64.3,66.5,64.3,2,7,157,100.0,100.0,97.1,2,9,0,317,0,0,0,317,168,168,0,317,149,0
Pat Freiermuth,84085,TE,PENN STATE,13,52.5,0,266,68.3,67.8,76.8,0,0,30,9.9,9.5,100.0,4,0,0,317,0,0,0,604,30,317,0,0,287,378
Anthony Russo,40108,QB,TEMPLE,11,44.1,0,306,79.9,,60.0,0,0,0,0.0,0.0,,1,0,0,317,0,0,0,719,0,376,0,0,317,0
Charles Jones II,47186,TE,TULANE,10,76.9,1,319,60.6,74.3,62.2,0,0,60,40.3,40.3,100.0,1,0,0,316,0,0,0,411,64,159,0,0,252,237
Nathan Rourke,60504,QB,OHIO,13,41.8,0,259,90.6,,60.1,0,0,0,0.0,0.0,,3,0,0,315,0,0,0,754,0,342,0,0,315,0
Victor Tucker,61203,WR,CHARLOTTE,11,51.6,0,136,75.4,,55.4,0,0,0,0.0,0.0,,1,0,0,315,0,0,0,610,0,295,0,0,315,0
Brenden Schooler,28253,WR,OREGON,13,49.1,0,264,52.3,48.5,67.3,0,0,0,0.0,0.0,,2,0,0,315,0,0,0,642,0,327,0,0,315,17
Spencer Tears,48319,WR,N ILLINOIS,12,46.5,0,254,59.3,,72.6,0,0,0,0.0,0.0,,1,0,0,314,0,0,0,675,0,357,0,0,314,0
Keith Corbin,40691,WR,HOUSTON,12,40.9,0,182,66.4,,69.2,0,0,0,0.0,0.0,,4,0,0,314,0,0,0,768,0,451,0,0,314,1
Kendall Blanton,47311,TE,MISSOURI,10,64.0,1,229,57.2,67.0,59.4,0,0,41,20.3,19.9,100.0,3,0,0,314,0,0,0,491,44,221,0,0,270,376
Mason Fine,46629,QB,N TEXAS,13,35.4,0,251,90.7,62.2,60.1,0,0,1,0.2,0.2,100.0,2,0,0,314,0,0,0,886,1,540,0,0,313,0
Osirus Mitchell,42344,WR,MISS STATE,13,53.0,0,227,61.5,,70.0,0,0,0,0.0,0.0,,0,0,0,314,0,0,0,592,0,278,0,0,314,0
Isaiah Zuber,26884,WR,KANSAS ST,12,51.0,1,199,74.0,,59.6,0,0,0,0.0,0.0,,4,0,0,313,0,0,0,614,0,300,0,0,313,0
Riley Ridley,47933,WR,GEORGIA,14,49.3,0,173,75.5,,71.2,0,0,0,0.0,0.0,,4,0,0,313,0,0,0,635,0,322,0,0,313,7
Jordan Sims,46805,C,OLE MISS,12,100.0,0,226,55.4,63.5,52.1,1,4,187,100.0,100.0,97.1,1,8,3,313,176,2,0,313,192,192,135,0,121,0
Bryce Hargrove,41946,G,PITTSBURGH,14,100.0,0,268,52.1,41.4,51.4,0,6,125,100.0,100.0,94.4,0,10,4,312,0,237,0,312,131,131,45,1,181,25
Xavier Ubosi,61755,WR,UAB,14,52.5,0,321,78.0,,75.6,0,0,0,0.0,0.0,,1,0,0,312,0,0,0,594,0,282,0,0,312,0
KJ Hamler,61590,WR,PENN STATE,13,43.8,0,266,71.1,,51.8,0,0,0,0.0,0.0,,0,0,0,312,0,0,0,713,0,396,0,0,312,0
Ellis Richardson,40455,TE,GA SOUTHRN,10,78.9,0,174,62.3,78.2,62.3,0,0,18,18.2,18.6,100.0,3,0,0,311,0,0,0,394,19,102,0,0,292,207
Hergy Mayala,47845,WR,UCONN,12,45.7,0,146,64.3,,61.9,0,0,0,0.0,0.0,,2,0,0,311,0,0,0,680,0,369,0,0,311,0
KeeSean Johnson,39587,WR,FRESNO ST,14,40.6,1,169,83.8,,66.7,0,0,0,0.0,0.0,,3,0,0,310,0,0,0,764,0,454,0,0,310,0
Isaac Lessard,35745,FB,S DIEGO ST,9,86.6,0,284,62.2,62.3,66.5,4,2,94,68.6,66.9,96.8,2,6,0,310,0,0,0,358,97,145,0,0,213,7
Arlington Hambright,60003,T,OKLA STATE,6,100.0,0,262,54.8,53.0,55.6,0,11,167,100.0,100.0,94.9,2,14,3,310,0,0,310,310,178,178,0,0,132,0
Quartney Davis,39931,WR,TEXAS A&M,13,41.6,0,312,64.9,,60.3,0,0,0,0.0,0.0,,3,0,0,310,0,0,0,746,0,433,0,0,310,0
Will Grier,38265,QB,W VIRGINIA,11,39.1,0,343,91.1,,60.1,0,0,0,0.0,0.0,,4,0,0,309,0,0,0,791,0,462,0,0,309,0
Austin Cantrell,25520,TE,ARKANSAS,12,85.6,0,111,69.4,65.9,64.2,1,2,63,55.3,56.7,96.0,1,4,1,309,0,0,0,361,68,120,0,1,241,323
Tavaris Harrison,26395,WR,FAU,11,51.5,0,165,61.5,61.0,63.1,0,0,1,0.4,0.3,100.0,2,0,0,309,0,0,0,600,1,292,0,0,308,6
Zach Venesky,36871,G,RUTGERS,6,100.0,0,278,59.5,50.7,61.2,3,7,146,100.0,100.0,95.2,1,12,2,309,0,309,0,309,151,151,0,0,158,0
Randall St. Felix,52319,WR,USF,11,47.0,0,327,66.9,,65.0,0,0,0,0.0,0.0,,4,0,0,308,0,0,0,656,0,348,0,0,308,3
Chris Myarick,47358,TE,TEMPLE,13,66.7,0,306,61.1,59.0,63.6,0,1,42,21.9,21.4,98.8,3,1,0,308,0,0,1,462,42,196,5,0,266,285
Newman Williams,47078,TE,AKRON,11,83.9,1,102,56.2,69.3,62.7,0,5,105,66.0,65.9,96.7,1,6,1,308,0,0,0,367,114,173,0,0,194,305
Nick Westbrook-Ikhine,47861,WR,INDIANA,12,36.3,0,190,59.7,62.1,52.4,0,0,1,0.2,0.2,100.0,1,0,0,308,0,0,0,848,1,541,0,0,307,0
Nik Urban,41887,G,NWESTERN,6,100.0,0,256,56.8,50.3,56.0,3,15,199,100.0,100.0,95.5,0,18,0,308,4,141,0,308,215,215,163,0,93,0
Jordan Love,40306,QB,UTAH ST,13,38.3,0,329,83.5,,60.0,0,0,0,0.0,0.0,,3,0,0,308,0,0,0,804,0,462,0,0,308,0
Shane Carpenter,46853,G,LA TECH,10,100.0,0,208,56.8,52.8,55.4,0,10,171,100.0,100.0,97.1,1,10,0,307,0,269,4,307,180,180,32,2,127,0
Thomas Hennigan,61125,WR,APP STATE,13,49.8,0,108,56.1,,68.6,0,0,0,0.0,0.0,,0,0,0,307,0,0,0,616,0,309,0,0,307,0
Blake Barnett,46627,QB,USF,11,38.5,0,327,81.9,,60.3,0,0,0,0.0,0.0,,1,0,0,306,0,0,0,795,0,437,0,0,306,0
Desmond Ridder,55086,QB,CINCINNATI,13,38.6,0,138,74.1,,60.5,0,0,0,0.0,0.0,,7,0,0,306,0,0,0,792,0,388,0,0,306,0
Jon Dietzen,38654,T,WISCONSIN,12,100.0,0,349,58.4,51.9,60.1,1,4,111,100.0,100.0,97.7,2,5,0,306,0,0,306,306,116,116,0,0,190,0
Brent Stockstill,29288,QB,MIDDLE TN,14,33.2,0,224,76.0,,60.2,0,0,0,0.0,0.0,,3,0,0,306,0,0,0,922,0,555,0,0,306,0
Tyler Davis,47743,TE,UCONN,12,65.1,0,146,65.1,62.9,62.0,0,1,32,16.9,17.6,92.2,2,3,2,306,0,0,0,470,35,199,0,0,271,343
Branden Mack,39902,WR,TEMPLE,13,49.2,0,306,71.0,62.1,65.9,0,0,1,0.3,0.3,100.0,2,0,0,305,0,0,0,620,1,316,0,0,304,2
Brandon Chapman,44947,TE,WAKE,13,62.7,0,339,54.5,68.0,66.3,0,1,44,20.4,19.9,98.9,2,1,0,304,0,0,1,485,45,226,0,0,259,321
Vic Wharton III,47751,WR,CAL,12,40.8,0,130,61.3,,60.9,0,0,0,0.0,0.0,,2,0,0,304,0,0,0,745,0,440,0,0,304,0
Johnathan Lloyd,45251,WR,DUKE,13,38.7,0,154,58.8,,58.5,0,0,0,0.0,0.0,,1,0,0,304,0,0,0,785,0,479,0,0,304,0
Zach Baker,26083,G,DUKE,12,100.0,0,154,54.8,56.5,52.5,1,3,140,100.0,100.0,97.9,0,5,1,304,0,135,0,304,147,147,169,0,157,0
Steve Satchell,46606,G,NAVY,12,100.0,0,237,64.8,55.9,63.9,2,4,55,100.0,100.0,94.5,0,6,0,303,0,27,0,303,62,62,275,0,241,0
Xavier Newman,58525,G,BAYLOR,7,100.0,0,118,61.3,73.9,57.4,1,7,172,100.0,100.0,97.7,1,8,0,303,0,302,0,303,182,182,0,0,121,0
Kyle Schrank,47408,TE,BALL ST,12,59.5,0,117,49.1,49.1,51.8,2,6,65,24.7,24.8,93.8,3,8,0,303,1,0,0,509,68,274,0,0,235,347
Greg Fecanin,60156,C,UAB,8,100.0,0,321,66.6,73.2,64.4,0,1,96,100.0,100.0,99.5,1,1,0,302,283,0,0,302,100,100,15,0,202,1
Derek Downs,58536,T,BOWL GREEN,7,100.0,0,122,51.4,54.2,50.2,1,15,168,100.0,100.0,94.0,2,18,2,302,0,0,226,302,180,180,0,74,122,0
Tamorrion Terry,61258,WR,FLORIDA ST,12,38.6,0,167,65.4,62.1,59.4,0,0,1,0.2,0.2,100.0,2,0,0,302,0,0,0,783,1,482,0,0,301,2
JoJo Ward,75940,WR,HAWAII,14,32.9,0,180,59.5,,60.6,0,0,0,0.0,0.0,,1,0,0,302,0,0,0,918,0,616,0,0,302,2
Adrian Hardy,42172,WR,LA TECH,13,37.7,0,208,77.3,,78.8,0,0,0,0.0,0.0,,0,0,0,302,0,0,0,802,0,500,0,0,302,0
Jerry Howard Jr.,62941,HB,GA TECH,13,71.7,0,176,58.4,59.5,56.2,0,3,58,84.1,82.2,97.4,0,3,0,301,0,0,0,420,60,73,0,0,241,0
Giovanni Ricci,13756,TE,W MICHIGAN,12,54.6,0,347,67.3,77.0,56.0,0,0,46,16.4,16.9,100.0,1,0,0,301,0,0,0,551,51,301,0,0,250,396
Cedric Byrd II,75938,WR,HAWAII,14,31.8,0,180,65.6,,66.0,0,0,0,0.0,0.0,,4,0,0,301,0,0,0,946,0,645,0,0,301,1
Tua Tagovailoa,60326,QB,ALABAMA,15,41.2,0,103,90.9,,60.6,0,0,0,0.0,0.0,,3,0,0,301,0,0,0,730,0,405,0,0,301,0
A.J. Richardson,47896,WR,BOISE ST,13,41.6,0,120,75.0,73.1,56.2,0,0,2,0.5,0.5,100.0,1,0,0,300,0,0,0,721,2,423,0,0,298,29
Eric Dungey,46458,QB,SYRACUSE,13,32.7,0,304,73.6,,60.0,0,0,0,0.0,0.0,,4,0,0,300,0,0,0,917,0,495,0,0,300,0
DeVonta Smith,61100,WR,ALABAMA,14,47.7,0,103,75.0,,65.6,0,0,0,0.0,0.0,,1,0,0,300,0,0,0,629,0,329,0,0,300,0
Jake Bentley,40788,QB,S CAROLINA,12,37.7,0,289,73.6,,60.2,0,0,0,0.0,0.0,,2,0,0,300,0,0,0,796,0,467,0,0,300,0
James Price,47971,WR,WYOMING,12,51.4,0,351,61.8,,67.3,0,0,0,0.0,0.0,,1,0,0,299,0,0,0,582,0,281,0,0,299,14
Rashod Bateman,84296,WR,MINNESOTA,13,45.1,0,225,69.5,,64.7,0,0,0,0.0,0.0,,0,0,0,299,0,0,0,663,0,364,0,0,299,0
Trevor Lawrence,77632,QB,CLEMSON,15,38.5,0,140,90.7,,60.1,0,0,0,0.0,0.0,,1,0,0,299,0,0,0,776,0,441,0,0,299,0
Zac Thomas,39989,QB,APP STATE,12,44.4,0,108,77.0,,60.0,0,0,0,0.0,0.0,,4,0,0,299,0,0,0,673,0,316,0,0,299,0
Willie Wright,61250,WR,FAU,12,47.2,0,165,69.0,55.0,67.3,0,0,0,0.0,0.0,,4,0,0,299,0,0,0,633,0,323,0,0,299,6
Chasen Hines,81531,G,LSU,8,100.0,0,211,54.9,75.2,50.6,1,5,131,100.0,100.0,97.7,1,6,0,299,0,299,0,299,137,137,0,0,162,0
Steven Montez,46465,QB,COLORADO,12,35.6,0,143,74.9,62.2,61.5,0,0,1,0.2,0.2,100.0,2,0,0,298,0,0,0,838,1,502,0,0,297,0
Kailon Carter,61754,WR,UAB,14,55.9,0,321,71.0,,64.1,0,0,0,0.0,0.0,,1,0,0,297,0,0,0,531,0,234,0,0,297,1
Justice Oluwaseun,60179,T,UNLV,7,100.0,0,325,53.1,44.3,58.1,1,9,116,100.0,100.0,95.7,2,10,0,297,0,11,217,297,122,122,4,65,175,0
Seth Boomer,77643,QB,TULSA,8,52.0,0,320,50.1,62.2,60.1,0,0,1,0.4,0.4,100.0,1,0,0,296,0,0,0,569,1,249,0,0,295,0
Drew Rosi,55369,TE,TOLEDO,13,56.3,0,316,46.2,44.7,53.5,1,0,42,16.0,17.3,98.8,3,1,0,296,0,0,7,526,48,278,0,8,248,233
Jordan Ellis,30806,HB,VIRGINIA,13,43.8,0,335,77.3,61.0,62.7,1,10,156,49.5,50.2,96.5,2,11,0,295,0,0,0,674,166,331,0,0,129,8
James Proche II,48037,WR,SMU,12,37.4,1,287,86.1,,59.8,0,0,0,0.0,0.0,,2,0,0,295,0,0,0,789,0,492,0,0,295,2
Nolan Givan,42166,TE,BALL ST,12,59.1,1,117,50.2,58.9,56.4,0,4,62,24.6,24.2,96.8,7,4,0,295,0,0,2,499,65,269,0,0,230,321
Albert Okwuegbunam,41933,TE,MISSOURI,9,58.1,0,229,73.0,65.9,55.7,0,1,36,15.3,15.8,98.6,4,1,0,295,0,0,0,508,40,253,0,0,255,304
Aaron McLean,35035,TE,UCONN,12,51.8,0,146,64.3,73.6,60.1,0,1,21,7.6,7.1,97.6,3,1,0,295,0,0,1,570,21,296,0,1,274,311
Eric Kumah,42253,WR,VA TECH,12,46.8,0,337,71.3,,88.4,0,0,0,0.0,0.0,,4,0,0,295,0,0,0,631,0,336,0,0,295,5
Trevon Brown,28281,WR,E CAROLINA,12,32.1,0,156,75.3,,75.4,0,0,0,0.0,0.0,,2,0,0,294,0,0,0,917,0,623,0,0,294,0
Mychal Cooper,78029,WR,NAVY,13,76.8,0,237,61.1,,70.8,0,0,0,0.0,0.0,,0,0,0,294,0,0,1,383,0,86,0,1,294,2
Malcolm Perry,46513,QB,NAVY,13,53.4,0,237,76.0,71.0,58.4,0,0,1,1.1,2.0,100.0,1,0,0,294,0,0,0,551,2,101,0,0,292,188
Bruno LaBelle,42163,TE,CINCINNATI,13,83.3,0,138,63.4,58.8,61.8,0,1,33,37.9,37.2,95.5,2,2,1,294,0,0,0,353,35,94,0,0,259,316
Jonathan Duhart,47666,WR,DOMINION,12,36.0,0,263,73.7,,76.2,0,0,0,0.0,0.0,,2,0,0,293,0,0,0,815,0,522,0,0,293,0
Luke Mayock,48346,WR,MIAMI OH,12,47.6,0,221,60.5,,71.0,0,0,0,0.0,0.0,,1,0,0,292,0,0,0,614,0,322,0,0,292,0
Marquez Stevenson,41838,WR,HOUSTON,13,40.6,0,182,76.5,61.9,55.7,0,0,0,0.0,0.2,,1,0,0,291,0,0,0,716,1,414,0,0,290,2
Henry Ruggs III,61102,WR,ALABAMA,15,43.4,0,103,74.3,,65.8,0,0,0,0.0,0.0,,0,0,0,291,0,0,0,671,0,380,0,0,291,1
Tanner Cowley,47479,TE,VIRGINIA,13,74.6,0,335,49.7,39.6,53.3,1,2,51,35.7,35.3,95.1,1,4,1,290,0,0,0,389,54,153,0,0,236,177
Sean Modster,47919,WR,BOISE ST,13,39.6,0,120,77.0,,64.5,0,0,0,0.0,0.0,,1,0,0,290,0,0,0,733,0,443,0,0,290,2
Jauan Williams,41749,T,FLORIDA ST,8,100.0,2,167,26.5,9.5,44.6,8,11,165,100.0,100.0,91.2,8,24,5,290,0,0,142,290,175,175,0,145,115,3
Scott Miller,47481,WR,BOWL GREEN,11,41.8,0,122,82.7,,63.8,0,0,0,0.0,0.0,,2,0,0,290,0,0,0,693,0,399,0,0,290,6
Zach Abey,35594,WR,NAVY,12,59.9,0,237,57.8,75.0,65.4,0,0,1,1.5,2.7,100.0,2,0,0,290,0,0,0,484,2,74,0,1,288,3
Tyler Vaughns,40283,WR,USC,12,40.4,0,326,70.8,,61.9,0,0,0,0.0,0.0,,2,0,0,289,0,0,0,716,0,427,0,0,289,8
Alonzo Velazquez,60823,T,WYOMING,5,100.0,1,351,69.8,58.0,77.4,2,6,165,100.0,100.0,95.8,5,11,3,289,0,0,0,289,174,174,0,289,115,0
Brady Russell,60876,TE,COLORADO,12,86.3,0,143,57.8,66.2,52.3,0,4,60,57.7,60.2,96.7,0,4,0,289,0,0,0,335,68,113,0,0,221,266
Trace McSorley,32819,QB,PENN STATE,13,33.6,0,266,79.7,,60.4,0,0,0,0.0,0.0,,2,0,0,289,0,0,0,859,0,461,0,0,289,0
Ryheem Malone,30024,WR,LA LAFAYET,14,49.1,0,207,67.4,,68.8,0,0,0,0.0,0.0,,3,0,0,289,0,0,0,589,0,293,0,0,289,1
Theo Howard,39914,WR,UCLA,12,39.3,0,324,72.4,67.9,68.7,0,0,1,0.2,0.2,100.0,2,0,0,289,0,0,0,736,1,445,0,0,288,15
Quez Watkins,61664,WR,SO MISS,11,41.3,0,296,80.2,,62.0,0,0,0,0.0,0.0,,2,0,0,289,0,0,0,700,0,408,0,0,289,0
Tyre McCants,48024,WR,USF,13,42.7,1,327,68.8,,69.4,0,0,0,0.0,0.0,,1,0,0,288,0,0,0,675,0,379,0,0,288,1
John Ursua,26586,WR,HAWAII,13,32.1,0,180,71.5,,61.8,0,0,0,0.0,0.0,,3,0,0,288,0,0,0,898,0,606,0,0,288,1
Mike Lonsdorf,41498,G,RUTGERS,6,100.0,0,278,62.1,74.5,60.0,3,5,145,100.0,100.0,97.2,3,8,0,288,0,186,102,288,153,153,0,0,135,0
Hayden Pittman,61045,TE,UAB,14,81.4,0,321,52.3,52.1,49.3,1,2,47,42.0,42.1,94.7,1,4,1,288,0,0,0,354,48,114,0,0,240,324
Jalen Guyton,34164,WR,N TEXAS,13,37.9,0,251,67.3,,60.7,0,0,0,0.0,0.0,,1,0,0,287,0,0,0,758,0,471,0,0,287,0
Jake Hescock,41322,TE,UCF,13,87.8,0,323,62.3,72.6,65.3,0,0,70,64.8,66.1,100.0,3,0,0,287,0,0,3,327,78,118,0,1,209,103
Drew Dalman,52270,G,STANFORD,10,100.0,0,300,60.7,71.7,55.9,1,5,127,100.0,100.0,97.6,2,6,0,286,133,11,1,286,143,143,134,0,143,7
Jalen Knox,84314,WR,MISSOURI,12,49.5,0,229,60.1,,56.2,0,0,0,0.0,0.0,,1,0,0,286,0,0,0,578,0,289,0,0,286,5
Irv Smith Jr.,42060,TE,ALABAMA,15,50.5,0,103,81.2,62.5,59.9,1,1,25,8.3,8.2,96.0,3,2,0,286,0,0,0,566,25,305,0,0,261,375
Dylan Couch,41390,G,TULSA,5,100.0,0,320,57.9,74.4,53.4,0,1,113,100.0,100.0,98.7,0,2,1,285,11,274,0,285,120,120,0,0,165,0
Steven Sims,48341,WR,KANSAS,12,42.8,1,198,67.7,,68.6,0,0,0,0.0,0.0,,3,0,0,285,0,0,0,666,0,380,0,0,285,0
Travis Fulgham,48023,WR,DOMINION,12,35.4,0,263,80.1,,74.5,0,0,0,0.0,0.0,,1,0,0,285,0,0,0,804,0,519,0,0,285,0
Sean Riley,47728,WR,SYRACUSE,13,38.2,0,304,66.5,,55.2,0,0,0,0.0,0.0,,4,0,0,284,0,0,0,743,0,454,0,0,284,1
D'Eriq King,26636,QB,HOUSTON,11,36.4,0,182,91.2,81.4,60.7,0,0,2,0.5,0.5,100.0,1,0,0,284,0,0,0,781,2,435,0,0,282,0
Darian Kinnard,51789,T,KENTUCKY,8,100.0,0,202,71.2,75.4,66.4,1,3,105,100.0,100.0,98.1,0,4,0,284,0,0,143,284,110,110,0,141,174,0
Kadin Remsberg,83598,FB,AIR FORCE,12,58.6,0,101,59.9,22.4,49.6,0,1,4,4.0,3.8,87.5,1,1,0,284,0,0,0,485,4,104,0,0,280,252
Brad Morgan,36652,G,GA TECH,9,100.0,0,176,67.0,52.5,66.6,0,2,63,100.0,100.0,98.4,0,2,0,283,0,9,0,283,66,66,274,0,217,0
Patrick Smith,33757,WR,MIDDLE TN,14,37.3,0,224,66.4,68.7,67.5,0,0,2,0.4,0.6,100.0,0,0,0,283,0,0,0,758,3,478,0,0,280,27
Justin McMillan,39359,QB,TULANE,9,55.0,0,319,63.0,,60.4,0,0,0,0.0,0.0,,0,0,0,282,0,0,0,513,0,188,0,0,282,0
Ventell Bryant,47959,WR,TEMPLE,13,46.4,1,306,71.6,,65.8,0,0,0,0.0,0.0,,4,0,0,282,0,0,0,608,0,324,0,0,282,0
Isaac Zico,61605,WR,PURDUE,13,33.9,0,273,64.2,74.3,66.6,0,0,2,0.4,0.4,100.0,2,0,0,282,0,0,0,831,2,551,0,0,280,1
McKenzie Milton,40110,QB,UCF,10,41.5,0,323,83.7,,60.1,0,0,0,0.0,0.0,,3,0,0,282,0,0,0,680,0,347,0,0,282,0
David Blough,46508,QB,PURDUE,13,32.7,0,273,73.0,,60.0,0,0,0,0.0,0.0,,1,0,0,282,0,0,0,862,0,551,0,0,282,0
Ty Lee,39885,WR,MIDDLE TN,14,35.1,1,224,66.9,,54.1,0,0,0,0.0,0.0,,2,0,0,281,0,0,0,801,0,515,0,0,281,0
Jon Wassink,34650,QB,W MICHIGAN,9,46.9,0,347,79.2,,60.0,0,0,0,0.0,0.0,,1,0,0,281,0,0,0,599,0,284,0,0,281,0
Jordan Mason,62946,HB,GA TECH,13,69.1,0,176,66.6,78.5,61.9,0,1,51,76.1,76.4,97.1,0,2,1,280,0,0,0,405,55,72,0,0,225,0
Ty Gangi,27234,QB,NEVADA,12,35.0,1,239,66.8,,60.1,0,0,0,0.0,0.0,,3,0,0,280,0,0,0,799,0,489,0,0,280,0
JT Daniels,83578,QB,USC,11,38.9,0,326,58.6,,60.0,0,0,0,0.0,0.0,,0,0,0,280,0,0,0,720,0,419,0,0,280,0
Donovan Peoples-Jones,61439,WR,MICHIGAN,13,47.2,2,222,78.2,,68.6,0,0,0,0.0,0.0,,2,0,0,280,0,0,0,593,0,310,0,0,280,1
Demari Simpkins,47553,WR,UTAH,14,43.2,0,328,50.1,66.0,60.8,0,0,3,0.9,0.8,100.0,2,0,0,280,0,0,0,648,3,371,0,0,277,0
Deondre Francois,46585,QB,FLORIDA ST,11,34.9,0,167,70.9,62.2,60.2,0,0,1,0.2,0.2,100.0,3,0,0,279,0,0,0,800,1,479,0,0,278,0
Mik'Quan Deane,61078,TE,W KENTUCKY,12,47.4,0,346,70.6,75.9,53.6,0,0,23,7.2,8.1,100.0,3,0,0,279,0,0,1,589,27,334,0,0,252,372
Jayden Reed,78171,WR,W MICHIGAN,13,43.7,0,347,74.4,,61.5,0,0,0,0.0,0.0,,2,0,0,279,0,0,0,638,0,358,0,0,279,0
Darren Woods Jr.,28982,WR,UNLV,11,47.9,0,325,62.1,,59.8,0,0,0,0.0,0.0,,0,0,0,279,0,0,0,583,0,304,0,0,279,0
Nico Collins,61441,WR,MICHIGAN,13,47.6,0,222,73.0,,72.8,0,0,0,0.0,0.0,,0,0,0,279,0,0,0,586,0,307,0,0,279,1
Cameron Odom,61558,WR,OHIO,13,49.8,0,259,61.4,,57.6,0,0,0,0.0,0.0,,1,0,0,279,0,0,0,560,0,281,0,0,279,0
Diontae Johnson,33441,WR,TOLEDO,13,43.9,0,316,72.4,,66.8,0,0,0,0.0,0.0,,2,0,0,279,0,0,0,635,0,354,0,0,279,1
D'Wayne Eskridge,29573,WR,W MICHIGAN,11,46.7,2,347,73.0,,47.6,0,0,0,0.0,0.0,,5,0,0,278,0,0,0,595,0,317,0,0,278,0
Riley Miller,34826,WR,BALL ST,12,37.2,0,117,72.1,,49.6,0,0,0,0.0,0.0,,2,0,0,278,0,0,0,748,0,470,0,0,278,0
Shun Brown,47608,WR,ARIZONA,12,45.3,0,109,73.1,67.5,60.5,0,0,1,0.3,0.3,100.0,1,0,0,278,0,0,0,614,1,337,0,0,277,9
Andrew Lawson,41612,G,DOMINION,5,100.0,0,263,61.3,69.6,57.7,3,2,134,100.0,100.0,98.1,1,5,0,277,0,57,0,277,141,141,220,0,136,0
Brycen Hopkins,47338,TE,PURDUE,13,46.8,2,273,64.6,61.7,57.5,2,0,51,14.7,14.2,98.0,5,2,0,277,0,0,0,592,52,367,1,0,225,291
Ron'Quavion Tarver,48171,WR,UTAH ST,13,41.5,2,329,71.9,,83.9,0,0,0,0.0,0.0,,5,0,0,276,0,0,0,665,0,389,0,0,276,0
Aaron Fuller,47537,WR,WASHINGTON,14,39.8,0,340,74.1,60.9,53.6,0,0,1,0.3,0.2,100.0,2,0,0,276,0,0,0,693,1,418,0,0,275,9
Sterling Palmer,83968,TE,FIU,13,58.6,0,166,61.9,48.2,52.0,0,0,26,12.3,12.2,100.0,1,0,0,276,0,0,3,471,27,222,0,3,249,321
Aaron Mathews,41132,WR,PITTSBURGH,14,63.7,0,268,61.0,,69.1,0,0,0,0.0,0.0,,2,0,0,276,0,0,0,433,0,157,0,0,276,1
