player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Robbie Chosen,11254,WR,TEMPLE,14,36.3,0,306,73.1,,60.3,0,0,0,0.0,0.0,,2,0,0,247,0,0,0,680,0,429,0,0,247,0
Shane Carpenter,46853,T,LA TECH,12,100.0,1,208,50.0,40.8,56.2,3,10,138,100.0,100.0,94.6,2,14,1,247,0,0,0,247,145,145,0,244,102,3
Bryant Shirreffs,46413,QB,UCONN,12,35.0,0,146,57.0,,60.0,0,0,0,0.0,0.0,,4,0,0,247,0,0,0,705,0,408,0,0,247,0
Patrick Towles,46478,QB,KENTUCKY,11,36.5,0,202,63.0,,60.2,0,0,0,0.0,0.0,,0,0,0,247,0,0,0,677,0,406,0,0,247,0
Larry Rose III,39604,HB,NEW MEX ST,12,34.2,0,242,78.3,80.5,64.0,2,6,180,44.8,45.4,97.2,1,9,1,247,0,0,0,723,194,427,0,0,53,0
BJ Johnson III,18197,WR,GA SOUTHRN,9,72.6,0,174,77.8,,67.9,0,0,0,0.0,0.0,,0,0,0,246,0,0,0,339,0,92,0,0,246,0
Louie Addazio,18025,TE,BOSTON COL,10,91.1,0,121,48.3,69.1,56.3,0,0,34,59.6,60.0,97.1,3,1,1,246,0,0,5,270,36,60,0,4,210,261
Josh McNeil,25620,TE,AKRON,10,83.7,0,102,59.7,58.4,52.5,1,3,55,55.0,54.3,96.4,1,4,0,246,0,0,2,294,57,105,0,1,189,269
Terry Godwin II,47946,WR,GEORGIA,13,47.1,0,173,67.4,,55.3,0,0,0,0.0,0.0,,3,0,0,246,0,0,0,522,0,268,0,0,246,2
Brandon Fritts,39542,TE,N CAROLINA,14,64.1,0,245,70.4,72.2,69.2,0,2,28,17.7,18.3,96.4,1,2,0,246,0,0,4,384,31,169,0,8,215,101
Dishan Romine,38115,TE,NAVY,13,74.2,0,237,84.1,81.1,61.1,0,0,9,16.4,15.5,100.0,1,0,0,245,0,0,0,330,9,58,0,0,236,195
Harley Scioneaux,16569,TE,LA MONROE,13,43.8,0,209,52.6,44.8,65.4,0,2,37,10.7,11.3,97.3,3,2,0,245,0,0,0,559,40,354,0,0,205,125
Jaquez Johnson,18005,QB,FAU,10,39.7,0,165,57.4,,60.1,0,0,0,0.0,0.0,,2,0,0,245,0,0,0,617,0,299,0,0,245,0
Tyler Compton,46114,G,DOMINION,8,100.0,0,263,84.8,82.3,78.9,0,3,135,100.0,100.0,98.9,0,3,0,244,22,158,0,244,144,144,64,0,100,0
Thomas Owens,48148,WR,FIU,12,36.3,1,166,65.0,,59.2,0,0,0,0.0,0.0,,3,0,0,244,0,0,0,672,0,429,0,0,244,0
Caleb Scott,48100,WR,VANDERBILT,12,47.8,0,333,56.9,,58.7,0,0,0,0.0,0.0,,1,0,0,244,0,0,0,510,0,266,0,0,244,4
Jake Fruhmorgen,47017,T,CLEMSON,11,100.0,0,140,62.0,67.9,64.3,1,4,104,100.0,100.0,97.6,3,5,0,244,0,0,0,244,110,110,0,244,134,0
Nate Phillips,47463,WR,ARIZONA,13,36.6,0,109,65.5,,77.9,0,0,0,0.0,0.0,,1,0,0,244,0,0,0,666,0,422,0,0,244,0
Nate Iese,47210,TE,UCLA,13,73.9,0,324,70.2,68.0,68.3,0,3,41,33.6,34.1,96.3,0,3,0,244,0,0,0,330,44,129,0,0,200,279
Glenn Gronkowski,10966,FB,KANSAS ST,13,80.5,0,199,85.1,86.9,89.3,0,1,43,48.3,48.4,98.8,2,1,0,244,0,0,0,303,46,95,0,0,198,37
Nate Brown,29094,WR,MISSOURI,12,40.7,0,229,59.7,,54.0,0,0,0,0.0,0.0,,2,0,0,243,0,0,0,597,0,354,0,0,243,0
Jackson Barton,46978,T,UTAH,11,100.0,0,328,73.4,78.7,69.4,1,5,117,100.0,100.0,97.4,3,6,0,243,0,0,238,243,124,124,0,4,119,0
Ricardo Louis,10748,WR,AUBURN,13,50.0,2,115,76.0,63.9,77.1,0,0,1,0.5,0.5,100.0,3,0,0,242,0,0,0,484,1,212,0,0,241,0
Chris Godwin,11839,WR,PENN STATE,13,35.0,0,266,80.5,,71.5,0,0,0,0.0,0.0,,0,0,0,242,0,0,0,691,0,449,0,0,242,2
Jordan Jurasevich,30003,TE,PURDUE,12,71.1,0,273,68.0,66.8,70.8,0,2,51,34.9,35.1,98.0,1,2,0,241,0,0,4,339,53,151,0,1,188,262
Tyler Cameron,47287,TE,FAU,12,60.6,0,165,71.2,76.5,76.8,0,0,29,16.8,17.2,100.0,0,0,0,241,0,0,0,398,32,186,0,0,209,139
Evan Voeller,46816,G,OREGON,10,100.0,0,264,72.1,54.9,76.2,0,7,103,100.0,100.0,95.6,1,8,1,241,0,203,3,241,108,108,20,15,133,0
Dayton Valentine,47205,TE,KANSAS ST,11,76.8,0,199,58.3,68.3,69.6,0,1,49,42.2,42.1,99.0,0,1,0,241,0,0,0,314,53,126,0,0,188,305
Devin Lauderdale,48315,WR,TEXAS TECH,11,37.7,1,315,60.7,73.0,69.1,0,0,2,0.5,0.5,100.0,5,0,0,241,0,0,3,639,2,400,0,0,239,0
Kendall Ardoin,39215,TE,TULANE,12,75.7,0,319,54.0,73.4,58.3,0,2,40,34.2,35.8,97.5,0,2,0,240,0,0,0,317,43,120,0,0,197,232
Jamal Robinson,10900,WR,LA LAFAYET,12,42.7,0,207,77.0,,65.9,0,0,0,0.0,0.0,,4,0,0,240,0,0,0,562,0,322,0,0,240,1
Stephen Anderson,11160,TE,CAL,13,37.4,0,130,67.0,71.8,82.0,0,1,25,6.3,6.1,98.0,2,1,0,240,0,0,3,642,26,428,0,2,214,189
Adam Khouri,29508,G,NEVADA,4,100.0,0,239,74.4,69.0,74.4,2,2,107,100.0,100.0,97.2,0,5,1,239,0,239,0,239,113,113,0,0,126,0
John Wa'a,46030,G,HAWAII,8,100.0,0,180,69.0,66.0,73.3,2,4,134,100.0,100.0,97.8,2,6,0,239,0,159,1,239,138,138,69,7,101,3
Kolby Listenbee,10826,WR,TCU,11,42.4,1,305,67.5,66.5,47.9,0,0,1,0.3,0.3,100.0,2,0,0,239,0,0,3,564,1,325,0,0,238,0
Christian Jones,18911,WR,NWESTERN,13,49.0,0,256,60.2,,56.5,0,0,0,0.0,0.0,,3,0,0,239,0,0,0,488,0,249,0,0,239,2
Shay Fields,47791,WR,COLORADO,12,39.3,0,143,66.6,,68.4,0,0,0,0.0,0.0,,0,0,0,239,0,0,0,608,0,367,0,0,239,1
Chris Brown,46374,T,CHARLOTTE,8,100.0,0,136,66.5,53.9,67.4,2,3,98,100.0,100.0,94.4,0,8,3,238,0,0,236,238,99,99,0,0,139,1
Ricky Parks,25621,TE,SO MISS,13,65.6,0,296,50.5,62.9,65.0,0,2,35,22.6,22.4,97.1,3,2,0,238,0,0,1,363,36,161,0,0,202,259
Michael Brewer,19619,QB,VA TECH,8,45.9,0,337,66.3,,60.6,0,0,0,0.0,0.0,,1,0,0,238,0,0,0,518,0,258,0,0,238,0
Davis Moore,26126,G,GA STATE,7,100.0,1,175,50.1,18.6,61.1,2,10,139,100.0,100.0,94.2,2,14,2,238,0,233,0,238,150,150,5,0,88,0
Troy Fumagalli,47333,TE,WISCONSIN,11,48.4,0,349,68.3,63.2,63.1,0,3,26,9.7,9.9,94.2,4,3,0,238,0,0,0,492,28,282,0,0,210,380
Drew Wolitarsky,47637,WR,MINNESOTA,13,38.8,0,225,67.8,,88.3,0,0,0,0.0,0.0,,1,0,0,237,0,0,0,611,0,374,0,0,237,0
Jerrod Heard,47635,QB,TEXAS,12,43.3,0,311,73.6,,60.1,0,0,0,0.0,0.0,,2,0,0,237,0,0,0,547,0,236,0,0,237,0
Marvin Shinn,20535,WR,S ALABAMA,12,48.6,0,288,62.7,,65.5,0,0,0,0.0,0.0,,1,0,0,237,0,0,0,488,0,251,0,0,237,0
Buck Jones,23866,TE,TCU,13,80.3,0,305,67.6,59.6,78.0,0,3,50,49.0,47.7,97.0,0,3,0,237,0,0,1,295,53,111,0,0,184,130
Gunner Kiel,24708,QB,CINCINNATI,10,38.6,0,138,87.0,,60.8,0,0,0,0.0,0.0,,3,0,0,236,0,0,0,611,0,353,0,0,236,0
Travin Dural,12219,WR,LSU,10,54.1,0,211,77.8,,61.2,0,0,0,0.0,0.0,,1,0,0,236,0,0,0,436,0,197,0,0,236,0
Joe Hubener,46389,QB,KANSAS ST,13,32.4,0,199,58.2,,60.6,0,0,0,0.0,0.0,,2,0,0,235,0,0,0,725,0,344,0,0,235,0
Anu Solomon,46599,QB,ARIZONA,11,35.3,0,109,85.7,,60.0,0,0,0,0.0,0.0,,0,0,0,235,0,0,0,665,0,391,0,0,235,0
Hayden Biegel,38613,T,WISCONSIN,4,100.0,0,349,65.0,60.2,64.2,2,4,106,100.0,100.0,96.2,1,7,1,235,0,0,0,235,112,112,0,230,123,5
Treon Harris,27651,QB,FLORIDA,12,40.2,0,163,55.8,,60.0,0,0,0,0.0,0.0,,4,0,0,235,0,0,0,585,0,319,0,0,235,1
Brandon Silvers,46483,QB,TROY,11,37.6,0,318,68.7,,60.8,0,0,0,0.0,0.0,,2,0,0,235,0,0,0,625,0,367,0,0,235,0
Demarcus Robinson,10760,WR,FLORIDA,13,39.4,1,163,68.5,,73.1,0,0,0,0.0,0.0,,2,0,0,235,0,0,0,596,0,360,0,1,235,0
DaeSean Hamilton,45416,WR,PENN STATE,13,35.3,0,266,67.7,,79.8,0,0,0,0.0,0.0,,1,0,0,235,0,0,0,666,0,431,0,0,235,13
Kellen Clute,19043,TE,OREGON ST,11,72.7,0,265,50.8,60.7,67.8,1,1,44,33.8,36.2,97.7,0,2,0,234,0,0,1,322,50,138,0,3,184,278
Kenny Lawler,10877,WR,CAL,13,35.9,0,130,71.7,,64.6,0,0,0,0.0,0.0,,2,0,0,234,0,0,0,652,0,417,0,0,234,0
Evan Tatford,19578,TE,LA LAFAYET,12,79.3,0,207,69.3,75.2,77.8,0,0,26,32.1,30.7,100.0,0,0,0,234,0,0,0,295,27,88,0,0,207,279
Ka'John Armstrong,46148,G,E MICHIGAN,9,100.0,1,160,54.9,54.6,57.9,1,4,123,100.0,100.0,97.2,5,6,1,233,0,222,6,233,131,131,0,4,102,1
Malik Turner,48078,WR,ILLINOIS,12,33.2,1,187,60.4,,62.6,0,0,0,0.0,0.0,,4,0,0,233,0,0,0,701,0,468,0,0,233,0
Aregeros Turner,47577,WR,N ILLINOIS,14,46.3,0,254,70.0,70.3,72.4,0,0,1,0.4,0.4,100.0,2,0,0,233,0,0,0,503,1,245,0,0,232,0
Justin Skule,38951,T,VANDERBILT,6,100.0,0,333,42.0,27.5,54.5,3,15,130,100.0,100.0,92.3,1,19,1,233,0,0,0,233,136,136,0,232,97,1
Terry Pettis,23344,WR,MIDDLE TN,13,39.0,0,224,68.6,66.1,70.0,0,1,27,7.1,6.9,98.1,4,1,0,233,0,0,3,598,27,392,0,4,206,260
Jack Jones,36749,G,TENNESSEE,9,100.0,0,307,58.4,62.1,58.0,0,4,91,100.0,100.0,97.8,1,4,0,233,0,0,0,233,96,96,210,23,137,0
Alex Gardner,28346,HB,FIU,12,34.6,0,166,72.0,74.4,56.3,1,9,181,43.5,43.3,96.7,0,11,1,232,0,0,0,671,189,436,0,0,43,0
Trent Cowan,47208,WR,IDAHO,12,36.7,0,185,85.0,76.2,81.5,0,1,39,9.2,8.9,98.7,1,1,0,232,0,0,0,632,39,439,0,0,193,492
Marcus Johnson,11074,WR,TEXAS,10,55.4,0,311,54.3,,58.0,0,0,0,0.0,0.0,,3,0,0,232,0,0,0,419,0,187,0,0,232,0
Cody Tuttle,25555,TE,E MICHIGAN,12,47.1,0,160,73.6,34.0,72.9,1,1,23,8.3,9.1,91.3,1,3,1,232,0,0,5,493,26,286,0,1,206,143
Darren Carrington II,48219,WR,OREGON,7,49.4,0,264,72.4,,68.4,0,0,0,0.0,0.0,,4,0,0,232,0,0,0,470,0,237,0,0,232,0
Charlie Callinan,48029,WR,BOSTON COL,12,63.7,0,121,64.3,63.5,58.5,0,0,1,0.8,0.8,100.0,4,0,0,232,0,0,0,364,1,133,0,0,231,49
Jake Hardee,16698,TE,BOISE ST,13,80.5,1,120,69.3,52.8,70.5,0,1,41,43.2,42.9,98.8,1,1,0,231,0,0,0,287,42,98,0,0,189,229
Shaedon Meadors,48003,WR,APP STATE,11,61.6,0,108,74.3,,60.6,0,0,0,0.0,0.0,,1,0,0,231,0,0,0,375,0,144,0,0,231,0
James Washington,47792,WR,OKLA STATE,13,34.8,1,262,75.9,,75.1,0,0,0,0.0,0.0,,3,0,0,231,0,0,0,664,0,432,0,0,231,0
Brendan Moore,28804,G,MARYLAND,7,100.0,0,215,66.2,78.1,64.2,0,2,112,100.0,100.0,99.1,1,2,0,230,9,195,0,230,117,117,26,0,113,0
Joseph Brunson,45579,C,LA TECH,8,100.0,0,208,71.5,81.5,68.5,1,2,113,100.0,100.0,98.7,1,3,0,230,230,0,0,230,123,123,0,0,107,0
Stone Underwood,20007,C,W VIRGINIA,9,100.0,0,343,94.2,89.0,90.9,0,0,93,100.0,100.0,100.0,0,0,0,230,88,142,0,230,96,96,0,0,134,0
Tyler Higbee,10744,TE,W KENTUCKY,9,47.8,2,346,87.1,72.1,80.4,0,0,50,17.0,16.9,100.0,3,0,0,230,0,0,1,481,51,302,0,0,179,310
Sterling Napier,47145,TE,UTEP,11,93.1,1,330,68.9,64.6,68.7,0,2,38,70.4,69.6,94.7,2,3,1,229,0,0,14,246,39,56,0,0,190,223
Tre'Quan Smith,48228,WR,UCF,12,37.8,0,323,78.7,61.0,64.1,0,0,1,0.3,0.3,100.0,0,0,0,229,0,0,0,606,1,378,0,0,228,2
Nicholas Norris,47533,WR,W KENTUCKY,14,32.5,1,346,70.3,,50.1,0,0,0,0.0,0.0,,4,0,0,229,0,0,0,704,0,469,0,0,229,10
Mason Schreck,12007,TE,BUFFALO,10,61.5,0,126,69.5,67.5,63.1,1,0,31,18.9,19.2,98.4,2,1,0,228,0,0,1,371,34,177,0,0,194,270
Sam Browning,47189,TE,E MICHIGAN,12,49.1,0,160,69.1,41.4,67.3,1,0,27,10.8,10.6,94.4,1,2,1,228,0,0,5,464,28,264,0,4,200,173
Davon Grayson,38079,WR,E CAROLINA,12,38.2,0,156,57.0,,59.5,0,0,0,0.0,0.0,,1,0,0,228,0,0,0,597,0,369,0,0,228,0
Nick Davidson,17341,T,STANFORD,13,99.6,0,300,72.4,45.7,69.7,0,1,17,94.4,95.0,97.1,1,1,0,228,0,0,0,229,19,20,0,40,209,189
Freddie Stevenson,12176,FB,FLORIDA ST,12,79.4,0,167,74.2,30.4,80.1,1,4,37,40.7,40.4,90.5,0,6,1,227,0,0,0,286,38,94,0,0,189,56
D'Vario Montgomery,38043,WR,IOWA STATE,11,49.1,0,193,62.4,71.6,63.1,0,0,1,0.4,0.4,100.0,3,0,0,227,0,0,1,462,1,236,0,0,226,0
Austin Carrow,47258,TE,NEVADA,10,90.8,0,239,69.7,76.2,72.1,0,0,23,52.3,51.1,100.0,1,0,0,227,0,0,0,250,24,47,0,0,203,240
Ian Anderson,17662,G,BALL ST,4,100.0,0,117,71.0,62.7,76.3,0,6,118,100.0,100.0,97.5,2,6,0,227,0,98,0,227,122,122,129,0,105,0
Carlos Wiggins,18807,WR,NEW MEXICO,13,61.2,0,241,70.3,,63.7,0,0,0,0.0,0.0,,3,0,0,226,0,0,0,369,0,138,0,0,226,0
Josh Doctson,10656,WR,TCU,10,39.3,0,305,92.9,,69.1,0,0,0,0.0,0.0,,3,0,0,226,0,0,0,575,0,347,0,0,226,0
Kevin O'Brien,17005,C,COLO STATE,10,100.0,0,144,73.7,73.6,70.8,1,2,102,100.0,100.0,96.6,0,5,2,226,225,0,0,226,108,108,1,0,118,0
Blake Blackmar,46057,C,BAYLOR,9,100.0,0,118,84.3,71.4,81.5,0,3,70,100.0,100.0,97.9,0,3,0,226,123,103,0,226,74,74,0,0,152,0
Cole Herdman,47071,TE,PURDUE,12,55.7,0,273,59.8,57.6,62.4,0,2,67,28.0,27.7,95.5,2,4,2,226,0,1,15,406,69,249,0,11,157,276
Dimitri Flowers,47265,FB,OKLAHOMA,13,79.0,0,261,80.7,73.1,81.8,0,0,48,46.2,46.4,97.9,2,1,1,226,0,0,0,286,52,112,0,0,174,162
Chris Moore,10741,WR,CINCINNATI,12,38.1,0,138,69.5,,55.1,0,0,0,0.0,0.0,,1,0,0,225,0,0,0,590,0,363,0,0,225,0
Trent Taylor,11932,WR,LA TECH,13,31.5,0,208,88.3,63.9,86.7,0,0,0,0.0,0.2,,1,0,0,225,0,0,0,715,1,491,0,0,224,0
Shuler Bentley,46479,QB,DOMINION,10,40.8,0,263,53.4,,60.1,0,0,0,0.0,0.0,,0,0,0,225,0,0,0,552,0,313,0,0,225,0
Brandon Clemons,46617,G,MICH STATE,11,100.0,0,223,70.8,64.4,74.7,0,6,110,100.0,100.0,97.3,1,6,0,225,0,0,0,225,117,117,213,2,108,10
Pedro Sibiea,23076,G,LOUISVILLE,6,100.0,1,210,64.9,45.9,72.3,3,10,133,100.0,100.0,94.4,2,14,1,225,0,145,0,225,137,137,80,0,88,0
Bailey Granier,46760,T,VANDERBILT,6,100.0,0,333,61.9,39.1,70.6,1,4,80,100.0,100.0,93.1,2,8,3,225,0,0,7,225,82,82,0,218,143,0
Jake Maulhardt,48045,WR,WYOMING,12,40.8,0,351,75.7,,69.0,0,0,0,0.0,0.0,,1,0,0,225,0,0,0,552,0,327,0,0,225,8
Romond Deloatch,47224,WR,TEMPLE,14,57.5,0,306,61.2,60.9,64.2,0,0,1,0.6,0.6,100.0,0,0,0,225,0,0,0,391,1,167,0,0,224,0
Ben Lauer,21324,T,MINNESOTA,5,99.6,0,225,57.5,46.7,62.1,3,4,108,99.1,99.1,95.8,1,8,1,225,0,0,222,226,113,114,0,0,112,3
Germone Hopper,22191,WR,CLEMSON,15,49.7,0,140,65.2,,69.4,0,0,0,0.0,0.0,,0,0,0,225,0,0,0,453,0,228,0,0,225,0
Anthony Nash,48285,WR,DUKE,11,41.4,0,154,61.0,,62.8,0,0,0,0.0,0.0,,4,0,0,225,0,0,0,543,0,318,0,0,225,0
Deandre Goolsby,47133,TE,FLORIDA,14,57.6,0,163,78.3,36.5,71.5,1,6,42,21.0,21.4,91.7,2,7,0,224,0,0,10,389,45,210,0,12,179,243
Casey Martin,19137,WR,SO MISS,14,32.7,0,296,79.7,,76.3,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,685,0,461,0,0,224,0
Miles Shuler,11382,WR,NWESTERN,12,47.1,0,256,55.4,,66.4,0,0,0,0.0,0.0,,0,0,0,224,0,0,0,476,0,250,0,0,224,0
Amara Darboh,11861,WR,MICHIGAN,13,35.7,0,222,72.9,,73.7,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,627,0,401,0,0,224,3
Brisly Estime,12243,WR,SYRACUSE,11,47.9,1,304,58.8,,63.7,0,0,0,0.0,0.0,,4,0,0,223,0,0,0,466,0,239,0,0,223,0
Tyler Williams,47065,WR,AIR FORCE,12,81.7,0,101,74.3,68.3,70.3,0,0,3,13.6,13.6,100.0,3,0,0,223,0,0,0,273,3,22,0,0,220,150
Joe Bacci,12352,FB,C MICHIGAN,13,74.1,0,134,58.1,68.8,53.8,1,2,30,29.4,28.7,95.0,1,3,0,223,0,0,0,301,31,108,0,0,192,60
Evan Butts,47365,TE,VIRGINIA,12,51.3,1,335,59.8,73.9,60.6,0,0,29,12.6,13.1,100.0,2,0,0,223,0,0,1,435,32,244,0,0,191,263
Pat Flavin,18434,T,ILLINOIS,11,100.0,0,187,68.9,74.3,68.3,1,2,93,100.0,100.0,98.4,2,3,0,223,0,0,136,223,98,98,0,59,125,28
John Diarse,47437,WR,LSU,12,51.6,0,211,57.6,70.5,74.2,0,0,1,0.5,0.9,100.0,2,0,0,223,0,0,0,432,2,211,0,0,221,0
Creighton Barr,45585,C,N TEXAS,9,100.0,0,251,81.0,77.9,81.7,0,3,114,100.0,100.0,98.7,1,3,0,223,187,36,0,223,116,116,0,0,107,0
Andrew Beck,47121,TE,TEXAS,12,63.2,0,311,61.2,74.1,78.7,0,1,26,17.1,17.3,98.1,2,1,0,222,0,0,0,351,27,156,0,0,195,99
Jumichael Ramos,39708,WR,NC STATE,13,44.0,0,248,67.8,,60.2,0,0,0,0.0,0.0,,2,0,0,222,0,0,0,505,0,283,0,0,222,1
C.J. Best,37912,WR,TEXAS ST,12,39.6,0,314,72.5,,80.7,0,0,0,0.0,0.0,,2,0,0,222,0,0,0,560,0,321,0,0,222,0
Sean White,46598,QB,AUBURN,7,53.8,0,115,74.7,,60.1,0,0,0,0.0,0.0,,0,0,0,221,0,0,0,411,0,167,0,0,221,0
Marcus Hutchins,19582,T,TEXAS,10,100.0,0,311,69.2,66.7,69.1,1,6,101,100.0,100.0,94.6,1,9,2,221,0,0,44,221,104,104,0,177,117,0
Hunter Sharp,11078,WR,UTAH ST,11,38.8,1,329,78.3,,66.2,0,0,0,0.0,0.0,,2,0,0,221,0,0,0,569,0,339,0,0,221,9
TJ Rahming,47767,WR,DUKE,12,40.6,0,154,62.8,,61.2,0,0,0,0.0,0.0,,3,0,0,221,0,0,0,544,0,322,0,0,221,0
Corey Martinez,28491,C,FLORIDA ST,6,100.0,0,167,48.8,52.3,50.1,3,3,96,100.0,100.0,95.8,2,7,1,220,217,3,0,220,100,100,0,0,120,0
Wyatt Demps,48193,WR,NEVADA,13,44.3,0,239,58.7,,72.5,0,0,0,0.0,0.0,,0,0,0,220,0,0,0,497,0,277,0,0,220,0
David Bright,46091,T,STANFORD,13,100.0,0,300,82.4,81.6,76.7,0,0,16,100.0,100.0,100.0,1,0,0,220,0,1,60,220,17,17,0,0,203,137
Hunter Jarmon,29633,WR,OREGON ST,11,47.2,0,265,55.0,,56.2,0,0,0,0.0,0.0,,1,0,0,220,0,0,0,466,0,246,0,0,220,3
Macgarrett Kings Jr.,17231,WR,MICH STATE,13,37.0,0,223,66.6,,59.2,0,0,0,0.0,0.0,,2,0,0,219,0,0,0,592,0,368,0,0,219,1
Jordan Bergstrom,12722,WR,NEW MEX ST,12,42.2,1,242,65.2,44.4,63.6,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,519,0,300,0,0,219,0
Sam Martin,48047,WR,MIAMI OH,11,41.8,0,221,66.5,,57.1,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,524,0,305,0,0,219,0
Henry Bussey III,47576,WR,FAU,12,44.4,1,165,57.6,,63.3,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,493,0,260,0,0,219,5
Tre' Parmalee,19868,WR,KANSAS,10,36.2,0,198,67.7,63.6,81.9,0,0,1,0.3,0.3,100.0,0,0,0,218,0,0,0,602,1,381,0,0,217,1
Donovan Harden,16201,WR,GA STATE,10,35.0,0,175,70.3,,81.7,0,0,0,0.0,0.0,,3,0,0,218,0,0,0,623,0,404,0,0,218,0
Tevin Jones,11163,WR,MEMPHIS,13,47.0,0,218,61.6,,75.9,0,0,0,0.0,0.0,,0,0,0,218,0,0,0,464,0,238,0,0,218,11
Jacob Fleming,46351,G,SO MISS,12,100.0,0,296,73.6,61.0,76.5,2,3,82,100.0,100.0,97.0,1,5,0,218,0,138,58,218,91,91,0,22,127,0
Drew Lock,39517,QB,MISSOURI,12,39.5,0,229,43.7,,60.4,0,0,0,0.0,0.0,,2,0,0,218,0,0,0,552,0,318,0,0,218,0
Darreus Rogers,12265,WR,USC,12,42.7,1,326,66.6,,88.1,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,508,0,290,0,0,217,11
Ajalen Holley,47699,WR,LA MONROE,12,33.1,1,209,67.5,,88.7,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,656,0,438,0,0,217,1
Rollins Stallworth,17491,WR,STANFORD,14,74.0,0,300,66.5,,69.9,0,0,0,0.0,0.0,,2,0,0,216,0,0,0,292,0,76,0,0,216,0
Royce Caldwell,47590,WR,NEW MEX ST,9,41.0,0,242,54.8,43.3,54.8,0,1,2,0.7,0.6,75.0,0,1,0,215,0,0,0,525,2,311,0,0,213,3
Ryheem Malone,30024,WR,SMU,12,44.5,1,287,61.0,,61.0,0,0,0,0.0,0.0,,3,0,0,215,0,0,0,483,0,268,0,0,215,0
Andy Janovich,10810,FB,NEBRASKA,13,70.5,0,238,86.9,58.6,83.9,0,1,17,27.9,26.2,97.1,0,1,0,215,0,0,0,305,17,65,0,0,198,27
Marques Little,47461,WR,DOMINION,12,39.0,0,263,55.1,,68.2,0,0,0,0.0,0.0,,0,0,0,215,0,0,0,551,0,336,0,0,215,0
Anthony Corsaro,18374,TE,INDIANA,11,62.1,0,190,63.6,74.6,70.9,0,0,44,26.0,26.4,100.0,0,0,0,215,0,0,0,346,47,178,0,1,168,197
Caleb Bluiett,47163,TE,TEXAS,10,72.1,0,311,71.8,64.6,78.7,0,0,23,22.3,23.9,100.0,3,0,0,215,0,0,1,298,26,109,0,0,189,171
Marcus Kemp,12137,WR,HAWAII,13,41.6,0,180,67.8,,64.3,0,0,0,0.0,0.0,,0,0,0,214,0,0,0,515,0,301,0,0,214,1
Favian Upshaw,46554,QB,GA SOUTHRN,13,59.4,1,174,68.2,,60.4,0,0,0,0.0,0.0,,1,0,0,214,0,0,0,360,0,65,0,0,214,0
Vincent Croce,19537,FB,VIRGINIA,12,81.6,0,335,65.9,61.7,74.9,0,3,55,54.5,54.8,95.5,2,4,1,213,0,0,0,261,57,104,0,0,156,21
Jahleel Pinner,17617,FB,USC,14,83.9,0,326,60.9,66.7,62.2,0,2,38,48.1,50.0,97.4,1,2,0,213,0,0,0,254,41,82,0,0,172,130
Jamari Staples,48206,WR,LOUISVILLE,9,45.4,1,210,80.8,,63.0,0,0,0,0.0,0.0,,4,0,0,213,0,0,0,469,0,256,0,0,213,0
Micky Crum,47228,TE,LOUISVILLE,12,59.5,0,210,79.1,72.8,75.4,0,1,25,15.2,14.7,98.0,1,1,0,213,0,0,0,358,25,170,0,2,188,333
Mason Rudolph,46569,QB,OKLA STATE,13,29.0,0,262,91.3,70.1,60.1,0,0,0,0.0,0.2,,3,0,0,212,0,0,0,732,1,500,0,0,211,0
Sam Brunner,47231,TE,BALL ST,12,72.4,0,117,79.4,71.6,84.7,1,1,51,38.9,42.1,98.0,0,2,0,212,0,0,1,293,59,140,0,0,153,165
Taylor Marini,32418,TE,SO MISS,13,43.4,0,296,46.2,51.4,70.3,0,2,35,11.8,11.8,94.3,2,3,1,212,0,0,1,488,37,313,0,0,175,192
Kyle Carter,10977,TE,PENN STATE,12,53.9,0,266,51.6,32.7,74.2,2,3,22,11.2,11.3,88.6,1,5,0,212,0,0,2,393,23,204,0,0,189,289
Shaun Nixon,30132,WR,TCU,13,34.4,0,305,65.1,,83.4,0,0,0,0.0,0.0,,2,0,0,212,0,0,0,616,0,388,0,0,212,0
Jehu Chesson,11894,WR,MICHIGAN,13,35.3,0,222,78.9,64.5,75.2,0,0,1,0.3,0.3,100.0,3,0,0,212,0,0,0,600,1,380,0,0,211,12
Taywan Taylor,11827,WR,W KENTUCKY,14,35.9,0,346,91.0,,70.1,0,0,0,0.0,0.0,,3,0,0,211,0,0,0,588,0,370,0,0,211,0
George Frazier,47342,TE,COLORADO,13,75.9,0,143,81.0,71.4,82.6,0,2,31,32.3,32.3,96.8,0,2,0,211,0,0,0,278,32,99,0,3,179,224
