player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Fabbians Ebbele,9924,T,ARIZONA,14,100.0,1,109,81.6,81.5,78.4,4,12,636,100.0,100.0,98.4,6,18,2,1145,0,0,0,1145,677,677,0,1145,468,0
Logan Dietz,46303,T,BOWL GREEN,14,100.0,0,122,73.3,71.9,74.9,1,22,602,100.0,100.0,97.4,8,27,4,1128,0,0,0,1128,636,636,0,1127,492,0
Alex Huettel,17236,G,BOWL GREEN,14,100.0,1,122,74.9,81.4,75.0,0,9,602,100.0,100.0,98.9,8,11,2,1128,0,0,0,1128,636,636,1128,0,492,0
Sean Rubalcava,13554,G,FRESNO ST,14,100.0,1,169,81.4,84.4,81.3,1,11,607,100.0,100.0,98.4,4,16,4,1122,0,1105,0,1122,637,637,17,0,485,0
Justin Northern,38831,T,FRESNO ST,14,100.0,0,169,68.6,62.4,71.3,8,28,607,100.0,100.0,95.4,6,46,10,1122,0,0,0,1122,637,637,0,1115,485,7
Steven Gurrola,13189,C,ARIZONA,14,100.0,0,109,76.1,91.2,69.8,0,5,618,100.0,100.0,99.4,3,6,1,1113,1113,0,0,1113,659,659,0,0,454,0
Alex Fifita,11040,T,FRESNO ST,14,100.0,0,169,83.8,79.2,81.1,7,17,604,100.0,100.0,97.4,0,28,4,1113,0,0,1103,1113,634,634,0,0,479,10
Bo Bonnheim,17345,C,FRESNO ST,14,100.0,0,169,87.2,84.7,89.2,2,13,603,100.0,100.0,98.3,4,18,3,1111,1111,0,0,1111,633,633,0,0,478,0
Cody Wichmann,9648,G,FRESNO ST,14,100.0,0,169,91.2,88.7,91.4,2,6,603,100.0,100.0,99.0,2,10,2,1111,0,6,0,1111,633,633,1105,0,478,0
Adam Pankey,12114,T,W VIRGINIA,13,100.0,0,343,57.8,69.6,53.6,5,34,578,100.0,100.0,95.9,8,43,4,1110,0,0,1110,1110,611,611,0,0,499,0
Tyler Orlosky,12256,C,W VIRGINIA,13,99.9,0,343,76.1,91.8,70.3,2,2,578,100.0,100.0,99.7,3,4,0,1106,1107,0,0,1107,610,610,0,0,496,0
Mickey Baucus,9811,T,ARIZONA,14,100.0,1,109,66.8,80.2,63.7,2,12,600,100.0,100.0,97.8,7,20,6,1105,0,0,1105,1105,639,639,0,0,466,0
Mark Glowinski,9567,G,W VIRGINIA,13,100.0,0,343,77.1,75.7,75.0,1,18,575,100.0,100.0,98.0,3,21,2,1103,0,0,0,1103,607,607,1103,0,496,0
Kyle Fuller,11998,C,BAYLOR,13,100.0,1,118,68.5,80.6,66.6,0,5,540,100.0,100.0,99.0,11,8,3,1087,1087,0,0,1087,569,569,0,0,518,0
Ike Harris,51606,T,E CAROLINA,13,100.0,1,156,65.4,79.5,60.2,7,24,683,100.0,100.0,97.1,7,35,4,1084,0,0,1082,1084,723,723,0,2,361,0
Marquis Lucas,10970,T,W VIRGINIA,13,100.0,2,343,69.1,82.2,58.7,1,18,556,100.0,100.0,97.6,7,23,4,1077,0,0,0,1077,588,588,0,1077,489,0
Tim McAuliffe,45569,C,BOWL GREEN,14,100.0,1,122,80.2,82.1,81.2,3,7,572,100.0,100.0,99.0,8,11,1,1070,1070,0,0,1070,604,604,0,0,466,0
Quincy McKinney,17959,G,E CAROLINA,13,100.0,0,156,83.0,79.0,86.2,5,17,670,100.0,100.0,98.4,7,22,0,1067,0,1067,0,1067,709,709,0,0,358,0
Taylor Hudson,14218,C,E CAROLINA,13,100.0,2,156,71.9,74.3,73.5,6,18,677,100.0,100.0,97.9,15,26,2,1065,1065,0,0,1065,716,716,0,0,349,0
Billy Price,46795,G,OHIO STATE,15,100.0,0,260,69.9,51.4,74.6,5,21,488,100.0,100.0,95.9,5,33,7,1061,42,859,0,1061,503,503,160,0,558,0
Jacob Bennett,21772,T,BOWL GREEN,14,100.0,0,122,74.3,78.8,69.9,1,20,565,100.0,100.0,97.3,4,26,5,1060,0,0,1060,1060,595,595,0,0,465,0
Marcus Henry,11228,C,BOISE ST,14,100.0,0,120,73.4,80.2,71.1,3,9,537,100.0,100.0,98.0,5,17,5,1059,1059,0,0,1059,559,559,0,0,500,0
Travis Averill,46117,G,BOISE ST,14,100.0,0,120,75.2,82.0,71.5,1,10,537,100.0,100.0,98.6,1,13,2,1059,0,1059,0,1059,559,559,0,0,500,0
Mario Yakoo,46895,G,BOISE ST,14,100.0,0,120,70.7,71.5,73.8,2,17,535,100.0,100.0,98.0,9,20,1,1055,0,0,0,1055,557,557,1055,0,498,0
Joe Dahl,10785,T,WASH STATE,12,100.0,0,341,79.5,89.9,68.3,2,19,823,100.0,100.0,98.1,8,26,5,1051,0,0,1051,1051,866,866,0,0,185,0
Spencer Drango,10802,T,BAYLOR,13,100.0,0,118,86.8,84.2,83.4,1,8,528,100.0,100.0,98.8,2,11,2,1050,0,0,1001,1050,556,556,0,1,494,48
Andrew Ness,16416,C,N ILLINOIS,14,100.0,0,254,88.0,81.6,87.4,1,5,435,100.0,100.0,99.3,1,6,0,1044,1044,0,0,1044,455,455,0,0,589,0
Gunnar Eklund,16712,G,WASH STATE,12,100.0,0,341,71.6,74.7,74.3,5,22,812,100.0,100.0,97.6,4,33,6,1040,0,1037,3,1040,855,855,0,0,185,0
Aidan Conlon,16489,G,N ILLINOIS,14,100.0,0,254,79.3,80.7,80.0,2,5,432,100.0,100.0,98.7,5,9,2,1034,0,1034,0,1034,451,451,0,0,583,0
Scott Quessenberry,23918,G,UCLA,13,100.0,0,324,71.8,78.4,69.0,1,15,530,100.0,100.0,98.1,4,18,2,1028,74,1,0,1028,561,561,953,0,467,0
Quinton Spain,10110,G,W VIRGINIA,12,100.0,1,343,68.3,79.0,63.5,2,7,535,100.0,100.0,98.8,4,11,2,1027,0,1027,0,1027,566,566,0,0,461,0
Caleb Benenoch,10782,T,UCLA,13,100.0,3,324,62.8,78.9,58.4,5,18,531,100.0,100.0,96.9,13,28,5,1027,0,0,0,1027,562,562,0,1026,465,0
Stephane Nembot,11097,T,COLORADO,12,100.0,0,143,76.2,81.3,72.5,1,16,590,100.0,100.0,98.1,10,20,3,1026,0,0,0,1026,622,622,0,1024,404,1
Alex Kelley,21950,C,COLORADO,12,100.0,0,143,66.4,80.8,60.5,3,11,590,100.0,100.0,98.6,4,15,1,1026,1026,0,0,1026,622,622,0,0,404,0
Eduardo Middleton,46652,G,WASH STATE,12,100.0,0,341,74.7,86.9,69.8,3,12,799,100.0,100.0,98.7,3,18,3,1023,0,3,0,1023,842,842,1020,0,181,0
Ben Clarke,11176,T,HAWAII,13,100.0,0,180,75.5,71.0,76.8,3,14,542,100.0,100.0,97.5,3,22,5,1018,0,3,1015,1018,574,574,0,0,444,0
Taylor Decker,10650,T,OHIO STATE,15,100.0,0,260,88.6,77.8,90.1,2,13,475,100.0,100.0,97.6,6,19,4,1016,0,0,1014,1016,491,491,0,1,525,1
Micah Hatchie,9876,T,WASHINGTON,14,100.0,0,340,68.7,63.6,69.2,3,26,483,100.0,100.0,96.6,6,31,2,1016,0,0,993,1016,502,502,0,23,514,0
Chris Jasperse,9882,C,MARSHALL,14,100.0,0,214,88.1,87.1,91.8,1,5,519,100.0,100.0,99.2,14,7,1,1015,1015,0,0,1015,553,553,0,0,462,0
Hamani Stevens,14988,G,OREGON,15,100.0,0,264,70.3,75.7,69.2,2,11,498,100.0,100.0,98.3,5,15,2,1013,214,799,0,1013,523,523,0,0,490,0
Daniel Munyer,10174,G,COLORADO,12,100.0,1,143,74.7,87.4,71.4,1,13,582,100.0,100.0,98.5,5,16,2,1013,0,0,0,1013,614,614,1013,0,399,0
Sean Shigematsu,14410,T,HAWAII,13,100.0,0,180,64.0,70.8,63.1,3,9,537,100.0,100.0,97.6,7,19,7,1011,0,0,0,1011,569,569,0,1011,442,0
Forrest Lamp,11793,T,W KENTUCKY,13,100.0,0,346,90.0,92.6,83.3,1,8,593,100.0,100.0,98.9,2,11,2,1010,0,0,1010,1010,611,611,0,0,399,0
Jacoby Boren,19278,C,OHIO STATE,15,100.0,0,260,79.3,77.7,78.2,0,15,467,100.0,100.0,97.8,1,18,3,1009,1009,0,0,1009,482,482,0,0,527,0
Clint Van Horn,12228,T,MARSHALL,14,100.0,0,214,91.8,86.1,92.0,1,3,514,100.0,100.0,99.2,8,6,2,1005,0,0,0,1005,548,548,0,1005,457,0
Jordan Rigsbee,11381,T,CAL,12,99.9,0,130,61.9,68.8,60.2,6,25,579,99.8,99.8,97.0,7,33,2,1004,0,0,0,1005,618,619,0,971,386,10
Darryl Baldwin,9857,T,OHIO STATE,15,100.0,0,260,66.7,71.0,61.0,6,17,470,100.0,100.0,97.1,0,25,2,1002,0,0,16,1002,485,485,0,982,517,4
Alan Wright,14023,G,ARK STATE,13,100.0,0,113,67.2,76.4,66.8,0,17,505,100.0,100.0,98.1,7,18,1,1002,0,0,0,1002,531,531,1002,0,471,0
Brandon Ray,46079,G,W KENTUCKY,13,100.0,0,346,80.9,83.8,81.6,3,5,591,100.0,100.0,98.6,4,12,4,1001,12,989,0,1001,609,609,0,0,392,0
Steven Moore,12296,T,CAL,12,100.0,1,130,63.9,52.2,75.9,8,28,577,100.0,100.0,95.7,9,43,7,1001,0,0,988,1001,616,616,0,0,385,12
Pat Elflein,11825,G,OHIO STATE,15,100.0,0,260,82.3,73.8,84.9,1,10,472,100.0,100.0,98.0,4,15,4,1000,47,153,0,1000,488,488,800,0,512,0
Andrew Oberg,16750,T,UNLV,13,100.0,0,325,72.3,80.6,64.4,3,18,603,100.0,100.0,97.9,6,23,2,999,0,0,0,999,635,635,1,998,364,0
Tyler Greve,14018,C,ARK STATE,13,100.0,1,113,69.3,71.1,69.9,2,15,497,100.0,100.0,97.7,7,20,3,998,998,0,0,998,524,524,0,0,474,0
Robert Lisowski,15367,G,TOLEDO,13,100.0,0,316,85.0,74.9,88.9,3,8,432,100.0,100.0,98.5,4,12,1,995,0,0,0,995,455,455,995,0,540,0
A.J. Ruechel,17720,T,AIR FORCE,13,100.0,1,101,73.9,79.5,73.0,0,2,217,100.0,100.0,99.1,5,3,1,994,0,0,0,994,233,233,295,697,761,2
Colin Tanigawa,37820,C,WASHINGTON,14,100.0,0,340,70.8,74.2,70.7,3,8,468,100.0,100.0,98.4,6,13,2,993,790,0,0,993,487,487,202,0,506,0
Robert Waterman,13008,C,UNLV,13,100.0,0,325,73.7,87.7,66.4,2,6,600,100.0,100.0,98.8,4,11,3,993,993,0,0,993,632,632,0,0,361,0
Laurence Gibson,9676,T,VA TECH,13,100.0,1,337,79.6,72.0,81.7,6,24,516,100.0,100.0,96.9,6,31,1,990,0,0,988,990,547,547,0,0,443,1
Kyle Roberts,9795,T,NEVADA,13,100.0,0,239,73.6,64.9,77.9,1,19,456,100.0,100.0,96.5,5,26,6,988,0,0,0,988,475,475,0,988,513,0
Michael Husar Jr.,13842,C,AIR FORCE,13,100.0,0,101,73.5,67.3,72.4,0,5,217,100.0,100.0,98.4,1,6,1,985,529,0,0,985,233,233,456,0,752,0
Joey Hunt,10849,C,TCU,13,100.0,0,305,82.3,90.2,80.3,1,5,569,100.0,100.0,99.3,3,7,1,984,983,1,0,984,595,595,0,0,389,0
Blake Muir,11276,G,BAYLOR,12,100.0,0,118,75.2,90.8,71.2,0,3,473,100.0,100.0,99.5,3,4,1,982,0,980,0,982,495,495,0,2,487,0
Chris Adcock,14263,C,CAL,12,100.0,0,130,68.4,69.8,66.7,5,17,572,100.0,100.0,97.6,3,25,3,981,981,0,0,981,610,610,0,0,371,0
Matt Galas,14850,C,NEVADA,13,100.0,1,239,81.5,90.7,78.7,0,2,453,100.0,100.0,99.8,5,2,0,981,981,0,0,981,472,472,0,0,509,0
Jemar Clark,46261,T,ARK STATE,13,100.0,0,113,60.5,72.3,58.2,8,12,502,100.0,100.0,97.2,12,24,4,978,0,0,963,978,529,529,0,15,449,0
Steven Baggett,46689,T,BOISE ST,13,100.0,1,120,72.1,67.5,72.5,6,18,498,100.0,100.0,96.6,4,29,5,976,0,0,0,976,519,519,0,960,457,15
Jamil Douglas,9547,T,ARIZONA ST,13,100.0,0,110,78.7,70.5,79.4,3,21,515,100.0,100.0,96.3,3,31,7,976,0,0,963,976,546,546,0,2,430,10
Toa Lobendahn,45551,G,USC,13,100.0,1,326,60.4,57.7,62.4,5,19,495,100.0,100.0,96.6,6,29,5,975,0,594,381,975,516,516,0,0,459,0
Vi Teofilo,11397,G,ARIZONA ST,13,100.0,0,110,78.3,78.7,77.1,4,12,515,100.0,100.0,98.1,4,18,2,975,0,1,0,975,546,546,974,0,429,0
Jeff Myers,15453,G,TOLEDO,13,100.0,1,316,83.3,74.1,84.6,2,11,419,100.0,100.0,97.5,6,17,4,975,0,969,0,975,442,442,0,0,533,3
Mitch Morse,9482,T,MISSOURI,14,100.0,3,229,70.9,79.9,67.5,6,11,483,100.0,100.0,98.0,8,18,1,974,0,0,974,974,512,512,0,0,462,0
Evan Boehm,10762,C,MISSOURI,14,100.0,1,229,87.5,83.2,90.2,0,8,483,100.0,100.0,99.2,3,8,0,974,974,0,0,974,512,512,0,0,462,0
Tyler Sulka,12910,T,ARIZONA ST,13,100.0,0,110,66.2,66.9,67.4,3,24,513,100.0,100.0,96.4,4,32,5,973,0,0,1,973,544,544,0,971,429,1
Chase Nelson,15549,T,TOLEDO,13,100.0,0,316,82.5,85.4,76.0,3,3,416,100.0,100.0,99.0,4,7,1,972,0,0,0,972,439,439,0,972,533,0
Al Bond,9750,T,MEMPHIS,13,100.0,0,218,71.0,72.5,66.7,1,17,453,100.0,100.0,97.4,2,21,3,972,0,0,0,972,469,469,0,968,503,4
Chris Wallace,21678,G,TULSA,12,100.0,0,320,71.1,78.9,69.3,2,8,520,100.0,100.0,98.3,3,14,4,972,0,970,0,972,550,550,2,0,422,0
Max Tuerk,10700,C,USC,13,100.0,2,326,73.5,69.2,75.0,3,11,497,100.0,100.0,98.0,8,17,3,970,970,0,0,970,518,518,0,0,452,0
Garrett Stafford,16803,T,TULSA,12,100.0,0,320,72.3,77.8,66.1,4,14,518,100.0,100.0,97.7,2,21,3,970,0,2,968,970,548,548,0,0,422,0
Derrick Stark,13235,C,W KENTUCKY,13,100.0,1,346,73.2,83.3,67.9,2,8,572,100.0,100.0,98.8,4,12,2,968,716,0,0,968,589,589,252,0,379,0
Tre Jackson,9544,G,FLORIDA ST,14,100.0,1,167,77.1,79.4,77.9,3,13,556,100.0,100.0,98.4,5,17,1,968,0,0,0,968,579,579,968,0,389,0
Cameron Erving,9452,T,FLORIDA ST,14,100.0,0,167,80.0,83.9,81.0,2,17,556,100.0,100.0,97.4,7,24,5,968,347,0,621,968,579,579,0,0,389,0
Bobby Hart,9659,T,FLORIDA ST,14,100.0,0,167,81.2,79.2,82.1,2,23,556,100.0,100.0,97.6,8,26,1,968,0,0,0,968,579,579,0,968,389,0
Josue Matias,10104,G,FLORIDA ST,14,100.0,0,167,79.8,88.7,83.0,1,14,556,100.0,100.0,98.7,10,15,0,967,0,967,0,967,579,579,0,0,388,0
Steve Elmer,23402,G,NOTRE DAME,13,100.0,0,258,65.7,58.1,69.9,7,20,540,100.0,100.0,97.1,4,29,2,966,0,0,0,966,565,565,764,202,401,0
Shaq Mason,9564,G,GA TECH,14,100.0,0,176,91.4,72.4,90.3,1,3,227,100.0,100.0,98.7,1,5,1,966,0,0,0,966,242,242,966,0,724,0
Nick Martin,10684,G,NOTRE DAME,13,100.0,0,258,77.5,86.5,75.7,1,9,540,100.0,100.0,98.7,5,12,2,966,202,764,0,966,565,565,0,0,401,0
Alejandro Crosthwaite,38361,G,CAL,12,100.0,2,130,64.1,68.6,64.2,5,19,558,100.0,100.0,97.3,10,27,3,966,0,0,0,966,596,596,966,0,370,0
Andrew Nelson,45323,T,PENN STATE,13,99.9,0,266,57.6,60.6,59.5,6,20,571,99.8,99.8,97.2,8,29,3,965,0,0,212,966,598,599,0,750,367,1
Dallas Lewallen,15582,G,WISCONSIN,14,100.0,1,349,78.6,78.0,77.4,1,7,347,100.0,100.0,98.6,5,9,1,964,155,806,0,964,363,363,0,3,601,0
Rob Havenstein,9490,T,WISCONSIN,14,100.0,1,349,84.4,80.7,80.4,4,12,351,100.0,100.0,97.4,1,17,1,963,0,0,3,963,367,367,0,959,596,1
Kyler Kerbyson,11457,T,TENNESSEE,13,100.0,1,307,63.6,63.9,64.5,4,20,515,100.0,100.0,96.7,5,29,5,963,0,85,708,963,534,534,1,169,429,0
Ronnie Stanley,10640,T,NOTRE DAME,13,99.9,0,258,83.0,85.2,78.3,2,15,538,99.8,99.8,98.4,4,17,0,963,0,0,964,964,563,564,0,0,400,0
Andrew Donnal,9552,T,IOWA,13,100.0,0,192,84.7,80.9,82.1,6,20,494,100.0,100.0,97.2,2,27,1,962,0,0,0,962,516,516,0,962,446,0
Austin Blythe,10882,G,IOWA,13,100.0,1,192,83.8,82.0,84.0,5,7,494,100.0,100.0,98.4,4,14,2,962,385,451,0,962,516,516,126,0,446,0
Tyler Marz,11329,T,WISCONSIN,14,100.0,1,349,76.1,63.5,76.2,6,12,351,100.0,100.0,96.6,3,21,3,962,0,1,961,962,367,367,0,0,595,0
Angelo Mangiro,17322,C,PENN STATE,13,100.0,2,266,66.5,79.7,64.5,3,9,571,100.0,100.0,98.6,11,14,2,962,730,23,0,962,598,598,18,190,364,0
Connor McGovern,10778,G,MISSOURI,14,100.0,0,229,73.7,74.7,74.2,3,13,478,100.0,100.0,98.1,4,17,1,962,0,0,0,962,507,507,637,325,455,0
Halapoulivaati Vaitai,10798,T,TCU,13,100.0,0,305,78.9,78.2,78.8,1,12,558,100.0,100.0,98.3,5,16,3,962,0,0,188,962,583,583,0,768,379,2
Jay Robertson,46072,G,TENNESSEE,13,100.0,1,307,60.9,58.0,60.5,4,20,515,100.0,100.0,97.1,6,27,3,961,0,0,0,961,534,534,961,0,427,0
Joe Scelfo,38308,C,S ALABAMA,13,100.0,0,288,86.1,86.9,85.0,2,6,466,100.0,100.0,98.7,3,10,2,960,960,0,0,960,488,488,0,0,472,0
Jack Conklin,10642,T,MICH STATE,13,100.0,0,223,91.4,84.1,90.2,1,8,413,100.0,100.0,98.2,2,12,3,958,0,0,937,958,433,433,0,0,525,21
Jared Kaster,19437,C,TEXAS TECH,12,100.0,0,315,70.9,74.1,73.0,3,15,585,100.0,100.0,98.5,9,18,0,958,958,0,0,958,625,625,0,0,333,0
Victor Salako,46319,T,UAB,12,100.0,0,321,73.5,72.2,70.9,3,8,388,100.0,100.0,97.8,4,14,3,958,0,0,955,958,407,407,0,0,551,2
Le'Raven Clark,10716,T,TEXAS TECH,12,100.0,1,315,75.7,73.2,71.8,2,23,585,100.0,100.0,97.5,3,27,2,958,0,0,952,958,625,625,0,0,333,5
Ben Steward,46128,G,BOWL GREEN,14,100.0,0,122,79.5,77.5,79.5,3,8,512,100.0,100.0,98.1,3,15,4,957,0,957,0,957,542,542,0,0,415,0
Jake Brendel,11117,C,UCLA,12,100.0,1,324,78.9,86.0,75.9,1,7,489,100.0,100.0,99.0,4,9,1,957,957,0,0,957,518,518,0,0,439,0
Roscoe Byrd,17461,G,UAB,12,100.0,0,321,81.6,84.3,82.1,2,7,388,100.0,100.0,98.6,5,10,1,957,0,956,0,957,407,407,0,0,550,1
Paul Jorgensen,14957,T,NWESTERN,12,100.0,0,256,65.7,71.9,57.4,7,16,510,100.0,100.0,96.4,1,30,7,956,0,1,955,956,536,536,0,0,420,0
John Ferranto,23882,T,N CAROLINA,13,99.9,0,245,64.8,59.1,64.8,6,30,537,100.0,99.8,95.0,2,45,9,954,0,0,950,955,560,561,0,0,394,5
Kyle Costigan,38394,G,WISCONSIN,14,100.0,0,349,91.4,69.3,92.4,2,14,346,100.0,100.0,97.1,5,18,2,953,0,0,0,953,362,362,952,1,591,0
Brandon Vitabile,9713,C,NWESTERN,12,100.0,0,256,81.0,78.8,79.8,1,11,510,100.0,100.0,98.2,1,15,3,953,953,0,0,953,536,536,0,0,417,0
Jacob Alsadek,46691,G,ARIZONA,12,100.0,0,109,67.1,76.0,65.2,1,9,537,100.0,100.0,98.7,3,12,2,953,0,0,0,953,570,570,953,0,383,0
Hayden Naumann,17334,T,UAB,12,100.0,1,321,57.7,60.6,55.9,6,17,387,100.0,100.0,96.5,4,25,2,951,0,1,1,951,406,406,0,949,545,0
Arie Kouandjio,9545,G,ALABAMA,14,100.0,0,103,86.9,90.3,88.1,3,3,477,100.0,100.0,99.4,4,6,0,950,0,950,0,950,491,491,0,0,459,0
Brandon Scherff,9438,T,IOWA,13,100.0,0,192,90.1,77.4,91.1,9,14,483,100.0,100.0,97.4,3,24,1,950,0,0,950,950,505,505,0,0,445,0
Matt Frazier,18906,G,NWESTERN,12,100.0,1,256,75.2,61.8,79.1,2,24,507,100.0,100.0,97.2,2,27,1,949,0,0,0,949,532,532,949,0,417,0
Brandon Shell,10792,T,S CAROLINA,13,100.0,0,289,78.6,78.2,76.4,8,11,495,100.0,100.0,97.5,6,22,3,948,0,0,0,948,519,519,0,945,429,1
Brady Foltz,19348,G,TCU,13,100.0,1,305,76.9,85.6,77.8,3,9,550,100.0,100.0,98.9,6,12,0,947,1,47,0,947,575,575,899,0,372,0
A.J. Cann,9500,G,S CAROLINA,13,100.0,1,289,81.9,78.4,82.1,3,15,494,100.0,100.0,98.0,1,19,1,946,0,946,0,946,518,518,0,0,428,0
Melvin Meggs,10176,G,S ALABAMA,13,100.0,0,288,78.0,68.8,79.2,2,14,459,100.0,100.0,98.0,3,17,1,945,2,1,114,945,481,481,820,7,464,1
Ty Darlington,19111,C,OKLAHOMA,13,100.0,0,261,70.4,63.8,69.4,4,13,407,100.0,100.0,97.7,0,18,1,945,945,0,0,945,426,426,0,0,519,0
Alex Cooper,11105,T,HOUSTON,13,100.0,1,182,73.5,79.1,66.3,1,15,542,100.0,100.0,98.0,3,19,3,944,0,0,0,944,569,569,0,943,375,1
Rowdy Harper,13343,G,HOUSTON,13,100.0,0,182,71.5,79.1,72.5,1,17,542,100.0,100.0,98.2,7,19,1,944,1,0,0,944,569,569,943,0,375,0
Bryce Redman,13342,C,HOUSTON,13,100.0,0,182,82.7,88.0,81.8,0,6,541,100.0,100.0,98.9,4,9,3,944,944,0,0,944,568,568,0,0,376,0
Blaine Clausell,9860,T,MISS STATE,13,99.9,0,227,65.2,66.8,67.0,5,13,454,100.0,99.8,96.3,6,26,8,944,0,0,944,945,471,472,0,0,473,1
Torrian Wilson,9760,T,UCF,13,100.0,0,323,79.9,74.9,83.2,7,16,479,100.0,100.0,97.2,7,25,2,942,0,0,941,942,509,509,0,0,433,0
Ben Beckwith,10122,G,MISS STATE,13,100.0,0,227,72.4,72.0,74.9,4,13,453,100.0,100.0,98.1,6,17,0,942,80,67,0,942,471,471,795,0,471,0
Eric Lefeld,9770,T,CINCINNATI,13,99.9,1,138,76.8,82.3,70.8,2,9,523,99.8,99.8,98.0,4,16,5,942,0,0,942,943,551,552,0,0,391,0
Houston Clemente,16723,T,NEW MEX ST,12,100.0,1,242,56.5,68.8,49.9,2,18,480,100.0,100.0,97.5,4,22,2,942,0,0,942,942,499,499,0,0,443,0
Austin Corbett,46290,T,NEVADA,13,100.0,0,239,71.8,76.8,66.6,3,12,444,100.0,100.0,97.9,3,17,2,940,0,0,940,940,462,462,0,0,478,0
Corey Robinson,9673,T,S CAROLINA,13,100.0,0,289,86.1,80.3,86.5,3,9,493,100.0,100.0,98.0,4,16,4,940,0,0,939,940,517,517,0,0,423,1
Brett Boyko,9742,T,UNLV,13,100.0,1,325,89.2,89.0,88.8,2,13,571,100.0,100.0,98.0,5,19,4,940,0,355,584,940,602,602,0,0,338,1
Austin Shepherd,9661,T,ALABAMA,14,100.0,0,103,84.4,85.3,78.0,0,11,472,100.0,100.0,98.6,0,12,1,939,0,0,49,939,486,486,0,888,453,2
Chris Grisbhy,15010,G,OKLA STATE,13,100.0,1,262,74.7,76.3,74.5,3,11,467,100.0,100.0,98.3,4,15,1,936,0,882,0,936,496,496,0,54,440,0
Justin Senior,11965,T,MISS STATE,13,100.0,0,227,63.2,62.9,63.3,6,16,447,100.0,100.0,97.5,4,22,0,936,0,0,1,936,464,464,0,935,472,0
Andrew Reue,19208,G,RICE,13,100.0,0,275,84.4,85.9,82.9,1,9,408,100.0,100.0,98.5,2,11,1,935,12,0,16,935,425,425,852,55,510,0
Caleb Williams,19140,T,RICE,13,100.0,0,275,86.6,87.3,87.0,1,3,408,100.0,100.0,99.0,5,6,2,934,0,0,153,934,425,425,50,731,509,0
Matt Rotheram,9933,G,PITTSBURGH,13,100.0,0,268,92.1,83.1,92.2,3,7,354,100.0,100.0,98.3,4,11,1,934,0,0,0,934,373,373,934,0,561,0
Ian Gray,15158,T,RICE,13,100.0,1,275,71.9,72.5,68.7,4,13,408,100.0,100.0,96.4,3,23,6,933,68,0,780,933,425,425,0,85,508,0
Tyler Loos,9720,T,N ILLINOIS,14,100.0,0,254,71.4,80.2,65.5,4,6,388,100.0,100.0,98.5,2,11,1,927,0,0,927,927,406,406,0,0,521,0
T.J. Clemmings,9543,T,PITTSBURGH,13,100.0,0,268,84.3,84.1,84.0,3,4,354,100.0,100.0,98.2,9,10,3,926,0,0,0,926,373,373,0,926,553,0
Mike Marboe,13648,C,IDAHO,11,100.0,0,185,63.9,68.7,60.8,4,16,530,100.0,100.0,97.7,4,22,2,924,924,0,0,924,569,569,0,0,355,0
J.T. Boyd,45582,G,E CAROLINA,13,100.0,1,156,70.4,74.5,73.1,3,17,583,100.0,100.0,97.4,7,25,5,924,0,23,0,924,609,609,901,0,315,0
Avery Young,11239,T,AUBURN,13,100.0,0,115,72.2,76.9,67.8,0,14,349,100.0,100.0,97.7,1,15,1,923,0,178,0,923,365,365,202,543,558,0
Reese Dismukes,9874,C,AUBURN,13,100.0,0,115,85.3,89.5,82.3,0,6,349,100.0,100.0,98.9,1,7,1,923,923,0,0,923,365,365,0,0,558,0
Matt Skura,11102,C,DUKE,13,100.0,0,154,77.6,86.6,77.3,0,8,480,100.0,100.0,98.7,7,10,2,923,923,0,0,923,495,495,0,0,428,0
Chad Slade,10024,G,AUBURN,13,100.0,0,115,74.2,78.5,71.3,2,8,349,100.0,100.0,98.6,2,10,0,923,0,203,0,923,365,365,720,0,558,0
Nico Carlson,15157,G,RICE,13,100.0,0,275,74.4,86.9,70.7,1,3,404,100.0,100.0,99.3,3,5,1,923,0,923,0,923,421,421,0,0,502,0
Chris Borrayo,46019,G,CAL,11,99.9,0,130,76.2,85.0,73.2,4,6,529,99.8,99.8,98.9,4,11,1,923,0,914,0,924,563,564,0,0,360,0
Takoby Cofield,9973,T,DUKE,13,100.0,0,154,80.6,82.6,73.3,3,13,480,100.0,100.0,98.1,2,17,1,923,0,0,923,923,495,495,0,0,428,0
Shon Coleman,10710,T,AUBURN,13,99.9,1,115,77.0,79.0,74.4,1,12,349,100.0,99.7,97.9,9,14,1,922,0,0,892,923,364,365,0,0,558,30
Jamelle Naff,19343,G,TCU,13,100.0,0,305,67.1,80.8,62.8,1,12,531,100.0,100.0,98.6,5,14,1,921,0,920,1,921,555,555,0,0,366,0
Austin Stephens,24208,C,UTAH ST,14,100.0,0,329,70.7,82.5,65.1,1,9,439,100.0,100.0,98.4,2,12,2,921,921,0,0,921,466,466,0,0,455,0
