player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
James Rast,46985,T,AIR FORCE,13,100.0,0,101,83.0,75.1,80.0,0,4,179,100.0,100.0,97.8,2,6,2,988,0,0,53,988,196,196,0,921,792,13
Jeromy Irwin,22062,T,COLORADO,13,100.0,0,143,78.1,78.1,73.5,7,14,500,100.0,100.0,97.5,4,23,2,987,0,0,980,987,519,519,0,0,468,7
Tim McAuliffe,45569,C,BOWL GREEN,12,100.0,1,122,67.2,81.6,61.4,3,7,486,100.0,100.0,98.8,7,11,1,986,986,0,0,986,517,517,0,0,469,0
Aviante Collins,12049,T,TCU,13,99.8,2,305,67.1,74.7,63.3,4,24,562,99.6,99.7,96.8,11,32,4,986,0,10,41,988,588,590,1,930,398,2
Vinnie Palazeti,22487,C,BALL ST,12,100.0,0,117,73.7,77.8,70.6,5,6,492,100.0,100.0,98.7,4,12,1,985,901,83,1,985,521,521,0,0,464,0
Alex Joss,46147,G,BALL ST,12,100.0,0,117,70.4,62.4,75.1,7,20,492,100.0,100.0,96.4,4,31,4,985,0,887,6,985,521,521,0,92,464,0
Pat Maloney,25010,G,BALL ST,12,100.0,0,117,60.9,72.8,56.2,2,13,492,100.0,100.0,98.3,2,16,1,985,0,0,1,985,521,521,984,0,464,0
Brandon Smith,46856,T,E CAROLINA,12,100.0,0,156,73.6,76.0,65.8,5,20,616,100.0,100.0,97.5,0,28,3,984,0,0,0,984,643,643,0,982,341,2
Terence Steele,39461,T,TEXAS TECH,12,99.9,1,315,54.8,62.6,53.2,6,37,669,99.9,99.9,96.5,14,45,2,984,0,0,825,985,708,709,0,153,276,6
Michael Deiter,38554,C,WISCONSIN,14,100.0,0,349,83.2,73.0,83.5,5,10,364,100.0,100.0,97.7,1,16,1,983,771,212,0,983,373,373,0,0,610,0
Drake Miller,25278,T,BALL ST,12,99.9,0,117,67.5,77.0,61.9,4,25,491,99.8,99.8,97.0,6,29,0,979,0,0,979,980,520,521,0,0,459,0
Ryan Ramczyk,11787,T,WISCONSIN,14,100.0,0,349,92.3,84.7,91.4,3,8,364,100.0,100.0,98.2,2,12,1,978,0,0,978,978,373,373,0,0,605,0
Justin Senior,11965,T,MISS STATE,13,99.9,0,227,81.2,84.0,79.4,1,10,446,99.8,99.8,98.1,8,14,3,974,0,0,0,975,472,473,0,974,502,0
J.T. Boyd,45582,C,E CAROLINA,12,100.0,1,156,61.9,69.2,57.8,2,20,615,100.0,100.0,98.2,3,22,0,972,972,0,0,972,642,642,0,0,330,0
Aaron Roberts,46102,G,SYRACUSE,12,100.0,2,304,57.7,73.3,50.8,4,12,605,100.0,100.0,98.3,7,18,2,972,0,971,0,972,635,635,0,0,337,0
Ryan Hunter,46904,T,BOWL GREEN,12,99.9,2,122,64.1,68.2,63.4,8,22,483,100.0,99.8,96.1,7,34,4,972,1,0,0,973,513,514,2,969,459,0
Chandler Brewer,13976,G,MIDDLE TN,13,100.0,0,224,73.7,80.9,74.3,1,9,569,100.0,100.0,98.4,5,14,4,971,0,0,0,971,602,602,971,0,369,0
Levon Myers,46358,T,N ILLINOIS,12,100.0,0,254,68.3,82.5,60.1,3,8,430,100.0,100.0,98.3,6,13,2,971,0,0,970,971,445,445,0,0,526,0
Cody O'Connell,46154,G,WASH STATE,13,100.0,0,341,90.0,93.7,91.7,1,4,647,100.0,100.0,99.5,4,6,1,970,0,969,1,970,690,690,0,0,280,0
Troy Watson,46919,T,OHIO,14,100.0,0,259,65.8,73.4,59.5,4,14,472,100.0,100.0,97.2,2,22,4,968,0,0,0,968,505,505,0,968,463,0
Daniel Stephens,23173,C,MIDDLE TN,13,100.0,0,224,78.4,78.7,75.7,1,12,570,100.0,100.0,98.7,3,14,1,966,966,0,0,966,603,603,0,0,363,0
Maurquice Shakir,12084,T,MIDDLE TN,13,100.0,0,224,73.0,81.7,64.5,1,15,570,100.0,100.0,98.4,3,17,1,966,0,0,0,966,603,603,0,958,363,8
Max Scharping,46961,T,N ILLINOIS,12,100.0,0,254,77.9,87.2,73.3,2,4,428,100.0,100.0,99.3,6,6,0,966,0,0,0,966,442,442,0,966,524,0
Josh Chester,38088,G,MIDDLE TN,13,100.0,0,224,76.5,87.4,72.3,2,6,569,100.0,100.0,99.3,2,8,0,964,0,964,0,964,602,602,0,0,362,0
Jake Hurcombe,24227,C,E MICHIGAN,12,100.0,0,160,59.5,69.5,54.7,3,20,544,99.8,99.8,97.9,3,23,0,964,964,0,0,964,573,574,0,0,391,0
Evan Brown,38709,C,SMU,12,100.0,0,287,83.4,84.8,80.8,1,6,500,100.0,100.0,98.9,3,9,2,963,963,0,0,963,533,533,0,0,430,0
Jamaal Clayborn,45567,C,MISS STATE,13,100.0,1,227,74.8,76.4,72.6,5,11,439,100.0,100.0,97.9,6,17,1,963,963,0,0,963,465,465,0,0,498,0
Joe Noteboom,46249,T,TCU,13,99.8,0,305,65.9,78.0,60.3,4,18,547,99.6,99.7,96.9,9,28,6,963,0,0,956,965,574,576,0,1,389,3
Wyatt Teller,46131,G,VA TECH,14,100.0,0,337,83.4,89.9,84.0,0,6,466,100.0,100.0,99.1,8,7,1,962,0,962,0,962,488,488,0,0,474,0
Beau Benzschawel,46801,G,WISCONSIN,14,100.0,1,349,72.1,53.7,73.7,4,11,354,100.0,100.0,96.2,2,21,6,961,0,0,0,961,363,363,961,0,598,0
Steven Moore,12296,T,CAL,11,99.7,1,130,66.1,74.2,62.6,3,19,582,99.5,99.5,97.4,7,26,4,961,0,0,0,964,621,624,0,958,340,4
Garett Bolles,11775,T,UTAH,13,100.0,1,328,83.7,74.5,91.1,1,16,440,100.0,100.0,97.4,17,20,3,961,0,0,961,961,472,472,0,0,489,0
John Wa'a,46030,G,HAWAII,14,100.0,2,180,73.3,66.1,73.8,0,15,499,100.0,100.0,98.1,6,17,2,959,0,958,0,959,537,537,0,0,422,0
Jason Rae,45586,C,UCF,13,100.0,1,323,67.6,85.2,61.5,2,6,519,99.8,99.8,99.0,5,9,1,958,958,0,0,958,542,543,0,0,416,0
Addison Ooms,28209,C,CAL,12,100.0,0,130,70.3,85.6,61.7,1,5,568,100.0,100.0,99.1,2,8,2,958,958,0,0,958,609,609,0,0,349,0
RJ Hollis,47012,T,HAWAII,14,99.9,0,180,66.7,63.9,65.2,1,22,497,99.8,99.8,96.9,3,27,4,957,0,0,2,958,535,536,0,954,422,0
Kyle Bosch,46666,G,W VIRGINIA,13,100.0,1,343,76.8,88.4,74.9,1,6,443,100.0,100.0,99.2,4,7,0,957,0,0,0,957,465,465,957,0,492,0
Connor Williams,46216,T,TEXAS,11,100.0,0,311,91.3,87.1,90.1,0,3,421,100.0,100.0,99.4,3,4,1,956,0,0,939,956,445,445,0,0,511,17
Drew Kyser,37099,C,MEMPHIS,13,100.0,1,218,68.4,80.4,66.8,1,14,526,100.0,100.0,98.4,9,16,1,956,954,0,0,956,551,551,0,1,405,1
Ross Pierschbacher,46815,G,ALABAMA,15,100.0,0,103,70.4,75.9,68.4,3,11,452,100.0,100.0,98.0,2,16,2,954,0,879,0,954,468,468,75,0,486,0
Dion Dawkins,11818,T,TEMPLE,14,100.0,0,306,77.9,88.0,72.0,2,5,443,100.0,100.0,98.8,6,9,2,954,0,0,954,954,462,462,0,0,492,0
Brendan McGowan,45562,C,TEMPLE,14,100.0,0,306,60.2,50.8,61.2,5,19,443,100.0,100.0,97.1,2,25,1,953,953,0,0,953,461,461,0,0,492,0
Kirk Barron,30032,C,PURDUE,12,100.0,0,273,74.2,79.7,69.2,3,16,613,100.2,100.2,97.6,1,24,5,951,951,0,0,951,651,650,0,0,300,0
Devon Desper,46122,G,MISS STATE,13,100.0,0,227,68.6,76.7,65.3,5,12,432,100.0,100.0,97.8,1,18,1,951,0,487,0,951,458,458,463,0,493,0
Frank Ragnow,39137,C,ARKANSAS,13,100.0,0,111,92.3,74.5,94.2,3,9,458,100.0,100.0,98.7,4,12,0,949,885,0,0,949,487,487,64,0,462,0
Joe Scelfo,38308,C,NC STATE,13,100.0,0,248,75.0,85.6,71.3,1,9,466,100.0,100.0,98.7,5,11,1,948,947,0,0,948,486,486,0,0,462,0
Brad Lundblade,45578,C,OKLA STATE,13,100.0,0,262,64.1,86.0,54.4,2,8,518,100.0,100.0,98.8,2,11,1,947,947,0,0,947,535,535,0,0,412,0
Tyler Jones,46378,T,NC STATE,13,99.9,0,248,73.3,82.8,67.1,6,8,466,100.0,99.8,97.9,4,17,3,946,0,0,929,947,485,486,0,0,461,17
Victor Salako,46319,T,OKLA STATE,13,100.0,2,262,77.2,70.1,78.9,2,16,518,100.0,100.0,97.3,6,23,5,946,0,0,943,946,535,535,0,0,411,3
Dan Skipper,12307,T,ARKANSAS,13,100.0,3,111,73.8,67.1,74.0,8,22,458,100.0,100.0,96.3,11,32,2,944,0,0,940,944,487,487,0,0,457,4
Brandon Kublanow,22141,C,GEORGIA,13,99.9,0,173,76.3,80.3,77.1,0,6,420,100.0,100.0,99.0,3,7,1,943,944,0,0,944,444,444,0,0,499,0
Nick Gates,29476,T,NEBRASKA,13,100.0,3,238,71.4,56.7,79.7,8,24,426,100.2,100.2,96.0,7,33,1,943,0,0,943,943,451,450,0,0,492,0
Dylan Utter,23411,C,NEBRASKA,13,100.0,1,238,67.2,69.7,66.8,1,14,425,100.2,100.2,98.2,6,15,0,942,942,0,0,942,450,449,0,0,492,0
Anthony McMeans,45590,C,NEW MEX ST,12,100.0,1,242,81.3,81.4,83.2,0,8,542,99.8,99.8,99.3,9,8,0,942,941,0,0,942,561,562,0,0,381,0
Storm Norton,12188,T,TOLEDO,13,100.0,0,316,74.7,81.1,69.2,2,13,446,100.0,100.0,98.1,5,16,1,941,0,0,941,941,474,474,0,0,467,0
Erik McCoy,37347,C,TEXAS A&M,13,100.0,1,312,71.8,72.6,69.8,1,4,506,100.0,100.0,99.5,3,5,0,940,940,0,0,940,529,529,0,0,411,0
Aaron Evans,46350,T,UCF,13,100.0,0,323,71.1,84.9,64.1,3,15,510,99.8,99.8,97.3,8,23,5,939,0,0,939,939,533,534,0,0,406,0
Orlando Brown Jr.,46227,T,OKLAHOMA,13,100.0,0,261,82.3,94.8,76.2,2,3,416,100.0,100.0,99.2,9,6,1,939,0,0,938,939,438,438,0,1,501,0
Evan Plagg,46373,T,TULSA,12,100.0,0,320,80.2,92.3,71.1,1,5,416,100.0,100.0,99.0,3,7,1,938,0,0,930,938,439,439,0,0,499,8
Roderick Johnson,11915,T,FLORIDA ST,13,100.0,2,167,77.8,81.4,73.9,4,8,468,100.0,100.0,98.3,8,14,2,938,0,0,931,938,497,497,0,0,441,7
Isaiah Prince,47019,T,OHIO STATE,13,100.0,1,260,62.1,46.5,72.3,6,32,444,100.0,100.0,94.4,9,44,6,938,0,0,12,938,467,467,0,926,471,0
Greg Pyke,12148,T,GEORGIA,13,100.0,0,173,73.3,66.2,77.6,5,18,417,100.0,100.0,96.5,8,26,3,937,0,0,0,937,441,441,0,935,496,2
Zachary Crabtree,46920,T,OKLA STATE,13,100.0,1,262,72.5,78.9,64.7,3,9,511,100.0,100.0,97.8,5,17,5,937,0,0,0,937,528,528,0,937,409,0
Joseph Brunson,45579,C,LA TECH,14,100.0,0,208,67.1,75.6,61.1,1,11,597,100.0,100.0,98.5,3,15,3,935,935,0,0,935,615,615,0,0,320,0
Eddie Gordon,19424,C,LA LAFAYET,13,100.0,0,207,66.4,75.8,67.7,2,6,392,100.0,100.0,98.7,9,9,1,933,933,0,0,933,415,415,0,0,518,0
Alec Eberle,28392,C,FLORIDA ST,13,100.0,0,167,63.8,74.2,61.6,2,11,464,100.0,100.0,98.2,6,15,2,933,933,0,0,933,493,493,0,0,440,0
Colby Gossett,46673,G,APP STATE,13,100.0,0,108,83.4,78.9,85.2,1,7,367,100.0,100.0,98.6,6,9,1,933,0,0,0,933,389,389,762,167,544,1
Billy Price,46795,G,OHIO STATE,13,100.0,0,260,78.0,76.3,80.5,2,15,442,100.0,100.0,97.6,7,19,2,932,0,0,0,932,465,465,932,0,467,0
Gabe Kuhn,46250,G,MEMPHIS,13,100.0,0,218,62.1,75.1,54.5,3,12,514,100.0,100.0,98.0,0,18,3,931,0,0,59,931,539,539,772,100,392,0
Jovahn Fair,46125,G,TEMPLE,14,100.0,1,306,65.0,74.2,62.6,3,13,429,100.0,100.0,98.1,5,16,0,930,0,930,0,930,448,448,0,0,482,0
Jason King,46129,G,PURDUE,12,100.0,2,273,74.5,83.1,72.0,2,13,594,100.0,100.0,98.6,4,16,1,930,0,930,0,930,631,631,0,0,299,0
Eric Olson,46902,T,NWESTERN,12,100.0,1,256,67.7,67.0,66.6,4,39,513,100.0,100.0,95.0,9,47,4,930,0,0,0,930,536,536,0,930,394,0
Kevin Pendleton,46119,G,MISSOURI,12,100.0,0,229,67.0,81.1,67.0,2,7,469,100.0,100.0,99.0,8,9,0,930,0,901,2,930,493,493,13,14,437,0
Dylan Vail,25144,C,AIR FORCE,13,100.0,0,101,78.5,61.9,78.2,2,6,166,100.0,100.0,97.6,1,8,0,930,927,0,0,930,182,182,3,0,748,0
Calvin Anderson,46247,T,RICE,12,99.7,0,275,79.0,75.4,82.7,3,16,478,99.4,99.4,97.0,10,24,5,929,0,0,925,932,508,511,0,0,421,6
Jamarco Jones,46226,T,OHIO STATE,13,100.0,1,260,75.1,72.3,76.7,6,17,441,100.0,100.0,97.2,7,24,1,928,0,0,923,928,464,464,0,0,464,5
Brian Gaia,45552,C,PENN STATE,14,100.0,0,266,67.0,64.7,66.1,4,15,460,99.8,99.8,97.9,1,19,0,928,928,0,0,928,482,483,0,0,446,0
Alex Norton,46776,G,AIR FORCE,13,100.0,0,101,73.8,49.7,74.7,0,6,167,100.0,100.0,96.4,2,9,3,927,62,0,0,927,184,184,864,0,743,0
Austin Moreton,46626,G,ARK STATE,13,99.8,0,113,68.2,76.5,67.1,2,16,450,99.8,99.6,98.0,5,18,0,925,0,10,0,927,472,474,913,1,453,1
Robert Hunt,46139,G,LA LAFAYET,13,100.0,0,207,69.1,74.0,70.7,1,8,391,100.0,100.0,97.6,9,14,5,925,0,925,0,925,413,413,0,0,512,0
Joseph Bacchus,46845,T,ARK STATE,13,99.9,0,113,71.2,84.2,62.8,3,16,452,99.8,99.8,97.0,4,23,4,925,0,0,1,926,475,476,0,899,450,25
Tobijah Hughley,45546,C,LOUISVILLE,13,100.0,0,210,57.5,62.4,58.5,2,29,518,100.0,100.0,96.6,8,33,2,923,923,0,0,923,540,540,0,0,383,0
Deontae Crumitie,36779,C,TROY,13,99.9,1,318,62.6,69.8,58.5,4,8,478,100.0,100.0,98.3,2,14,2,923,924,0,0,924,510,510,0,0,413,0
Geron Christian,46375,T,LOUISVILLE,13,99.9,1,210,64.3,64.7,65.0,4,24,517,99.8,99.8,96.5,7,32,4,922,0,0,566,923,539,540,0,346,383,11
Antonio Garcia,11840,T,TROY,13,100.0,1,318,71.2,90.8,64.6,1,6,475,100.0,100.0,99.3,10,7,0,921,0,0,917,921,506,506,0,0,415,4
Victor Johnson,36507,T,APP STATE,13,99.2,0,108,70.6,80.4,66.6,2,8,356,98.1,98.2,98.0,6,12,2,920,0,0,899,927,378,385,0,0,542,25
Calvin White,17550,T,IDAHO,13,100.0,1,185,73.7,76.2,66.4,6,20,487,100.0,100.0,96.9,1,28,2,920,0,0,572,920,517,517,0,344,403,4
Marcus Keyes,46187,G,OKLA STATE,13,100.0,1,262,64.1,73.5,59.6,5,8,501,100.0,100.0,98.1,3,16,3,919,0,919,0,919,517,517,0,0,402,0
Evan Goodman,12275,T,ARIZONA ST,12,100.0,1,110,70.0,83.6,56.5,5,9,512,100.0,100.0,97.9,2,18,4,919,0,0,919,919,540,540,0,0,379,0
Jordan Roos,12266,G,PURDUE,12,99.9,0,273,80.1,86.2,80.1,3,6,585,100.0,100.0,98.9,2,11,2,918,0,0,0,919,620,620,918,0,298,0
Jeremi Hall,46177,G,USF,13,100.0,3,327,71.0,87.0,68.8,0,4,405,100.0,100.0,99.3,12,5,1,918,0,917,0,918,419,419,0,0,499,1
Barrett Gouger,45558,C,VANDERBILT,13,100.0,0,333,66.5,64.5,66.1,8,12,440,99.8,99.8,97.5,4,21,1,917,917,0,0,917,465,466,0,0,452,0
Justin Skule,38951,T,VANDERBILT,13,100.0,2,333,66.3,68.2,62.1,7,16,440,99.8,99.8,96.2,7,28,5,917,0,0,11,917,465,466,0,902,452,4
Pat Elflein,11825,C,OHIO STATE,13,100.0,1,260,80.9,66.5,88.2,2,11,434,100.0,100.0,97.8,7,16,3,916,916,0,0,916,457,457,0,0,459,0
Luke Shively,24080,C,N ILLINOIS,12,100.0,0,254,66.9,78.6,63.3,0,12,412,100.0,100.0,98.3,4,13,1,916,916,0,0,916,427,427,0,0,489,0
Will Noble,26633,C,HOUSTON,12,100.0,0,182,64.1,78.5,57.8,0,11,540,100.0,100.0,98.8,3,12,1,916,916,0,0,916,561,561,0,0,355,0
Dominique Threatt,46704,G,USF,13,100.0,0,327,68.8,77.9,66.9,3,7,404,100.0,100.0,98.5,3,11,1,916,0,0,0,916,418,418,915,0,498,1
Chris Borrayo,46019,G,CAL,11,100.0,0,130,79.5,84.5,78.1,2,8,533,100.0,100.0,99.1,1,10,0,916,0,916,0,916,575,575,0,0,341,0
D'Aquin Withrow,46293,T,LA LAFAYET,13,100.0,0,207,67.7,73.8,64.6,2,12,384,100.0,100.0,96.9,4,19,5,915,0,0,915,915,406,406,0,0,509,0
Michael Jordan,28021,G,OHIO STATE,13,100.0,1,260,71.5,65.0,73.3,1,21,430,100.0,100.0,95.8,3,29,7,915,0,915,0,915,453,453,0,0,462,0
Will Holden,11912,T,VANDERBILT,13,99.9,0,333,79.0,62.4,83.3,8,11,439,99.5,99.6,96.2,2,26,7,913,0,0,900,914,464,466,0,2,449,12
Chad Wheeler,12240,T,USC,13,100.0,0,326,69.7,75.4,61.8,5,12,489,100.0,100.0,98.1,1,18,1,913,0,0,899,913,513,513,0,0,400,13
Steven Matlock,45559,C,IDAHO,13,100.0,1,185,65.7,81.1,59.6,3,8,481,100.0,100.0,98.9,4,11,0,913,913,0,0,913,512,512,0,0,401,0
Kofi Amichia,11967,T,USF,13,99.9,0,327,73.9,83.0,68.2,1,6,403,99.8,99.8,98.6,4,9,2,913,0,0,913,914,416,417,0,0,497,0
Kiola Mahoni,46616,G,LOUISVILLE,13,100.0,1,210,53.7,49.1,59.1,3,25,511,100.0,100.0,95.3,12,38,10,912,0,349,0,912,532,532,563,0,380,0
