player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Lyndell Hudson Jr.,81643,T,FIU,5,100.0,0,166,84.2,81.2,82.3,0,4,119,100.0,100.0,97.5,1,5,1,239,0,0,0,239,126,126,0,239,113,0
D'Eriq King,26636,QB,MIAMI FL,11,31.9,0,220,90.6,,60.2,0,0,0,0.0,0.0,,3,0,0,239,0,0,0,749,0,421,0,0,239,0
Devin Carter,78013,WR,NC STATE,12,41.9,1,248,66.4,,52.3,0,0,0,0.0,0.0,,4,0,0,239,0,0,0,571,0,332,0,0,239,1
Obinna Nwankwo,100778,G,FIU,5,100.0,0,166,79.2,82.3,83.2,1,2,127,100.0,100.0,98.8,2,3,0,238,0,17,0,238,135,135,221,0,103,0
Tyrone Riley,48517,T,NC STATE,5,100.0,0,248,35.4,0.0,51.8,3,11,112,100.0,100.0,92.0,2,16,2,238,0,0,220,238,120,120,0,18,118,0
CJ Marable,55264,HB,COAST CAR,12,36.7,0,141,75.8,42.3,53.0,1,3,66,22.9,22.7,95.5,0,5,1,238,0,0,0,648,70,308,0,0,168,5
Xavier Gaines,40094,TE,MARSHALL,10,54.8,0,214,71.1,59.5,61.1,0,4,27,13.6,13.9,92.6,0,4,0,238,0,0,0,434,30,216,0,0,208,232
Jalen Grant,130364,G,BOWL GREEN,5,100.0,0,122,67.0,64.1,68.1,1,5,107,100.0,100.0,97.2,1,6,0,238,0,224,0,238,113,113,14,0,125,0
Jake Hornibrook,100519,G,STANFORD,6,100.0,0,300,58.9,58.9,61.3,0,6,135,100.0,100.0,97.8,3,6,0,237,0,206,0,237,145,145,30,0,92,0
Tony Poljan,40148,TE,VIRGINIA,10,43.5,1,335,71.0,55.6,69.4,0,1,44,13.3,12.7,96.6,2,2,1,237,0,0,2,545,45,353,0,0,192,489
Brendan Bordner,56812,T,RUTGERS,5,100.0,0,278,63.3,73.8,57.3,0,5,107,100.0,100.0,96.7,1,6,1,237,0,0,105,237,115,115,0,131,122,0
Desmond Ridder,55086,QB,CINCINNATI,10,37.1,0,138,76.3,,60.3,0,0,0,0.0,0.0,,1,0,0,237,0,0,0,638,0,340,0,0,237,0
Austin Watkins,84457,WR,UAB,7,53.5,0,321,75.7,,64.2,0,0,0,0.0,0.0,,0,0,0,236,0,0,0,441,0,205,0,0,236,0
Tahj Washington,97288,WR,MEMPHIS,11,34.6,2,218,64.4,,62.1,0,0,0,0.0,0.0,,2,0,0,236,0,0,0,683,0,443,0,0,236,0
Desmond Trotter,83552,QB,S ALABAMA,10,40.4,0,288,71.3,,60.0,0,0,0,0.0,0.0,,0,0,0,236,0,0,0,584,0,316,0,0,236,0
Cole Garcia,75872,G,RICE,5,100.0,0,275,60.6,59.2,59.3,0,4,108,100.0,100.0,97.2,0,5,1,235,0,231,0,235,112,112,4,0,123,0
Tyrell Robinson,121607,FB,ARMY,11,70.6,0,114,82.0,42.1,66.7,0,0,5,13.5,14.6,80.0,1,1,1,235,0,0,0,333,6,41,0,0,229,168
Luke Farrell,42353,TE,OHIO STATE,8,62.2,0,260,64.3,60.4,80.8,0,2,40,23.0,23.9,97.5,0,2,0,235,0,0,0,378,45,188,0,0,190,285
Austin Allen,60970,TE,NEBRASKA,8,54.8,0,238,57.1,37.2,53.2,0,1,14,7.1,6.8,96.4,2,1,0,234,0,0,2,427,14,207,0,0,220,238
Shane Calhoun,123802,TE,E CAROLINA,9,64.1,0,156,43.5,42.4,41.8,0,2,39,23.9,25.1,97.4,0,2,0,234,0,0,0,365,44,175,0,0,190,250
Austin Ogunmakin,84335,WR,N TEXAS,10,48.3,0,251,60.2,,71.0,0,0,0,0.0,0.0,,2,0,0,234,0,0,0,484,0,250,0,0,234,0
Niko Hea,99192,TE,MISSOURI,10,58.3,0,229,51.0,43.2,43.6,1,2,23,12.6,13.0,93.5,1,3,0,233,0,0,0,400,25,192,0,0,208,241
Jeremiah Hall,57083,TE,OKLAHOMA,11,60.4,0,261,69.9,65.4,63.7,1,1,39,21.2,21.8,94.9,0,3,1,233,0,0,0,386,42,193,0,0,191,216
Anthony Queeley,77976,WR,SYRACUSE,11,36.3,0,304,55.7,,63.0,0,0,0,0.0,0.0,,0,0,0,233,0,0,0,641,0,408,0,0,233,0
Jha'Quan Jackson,101135,WR,TULANE,12,49.2,0,319,77.9,,55.7,0,0,0,0.0,0.0,,1,0,0,232,0,0,0,472,0,238,0,0,232,11
C.J. Johnson,104187,WR,E CAROLINA,9,45.2,2,156,59.1,,64.0,0,0,0,0.0,0.0,,8,0,0,232,0,0,0,513,0,281,0,0,232,1
Kyle Patterson,104205,TE,AIR FORCE,5,79.7,0,101,84.0,81.3,81.1,0,0,2,3.3,4.8,100.0,4,0,0,232,0,0,15,291,3,62,0,17,229,116
Daniel Barker,83982,TE,ILLINOIS,8,59.9,0,187,64.7,40.9,53.8,0,2,17,10.4,10.4,94.1,3,2,0,232,0,0,0,387,18,173,0,0,214,90
James Gmiter,76932,G,W VIRGINIA,7,100.0,0,343,69.3,76.1,69.1,0,1,132,100.0,100.0,98.9,1,2,1,232,0,208,0,232,138,138,23,0,94,0
Barrett Miller,100562,G,STANFORD,6,100.0,0,300,61.9,54.7,64.4,2,2,127,100.0,100.0,97.6,1,5,1,232,0,231,0,232,141,141,0,0,91,0
Bryce Witham,47401,TE,MINNESOTA,6,84.7,0,225,71.0,59.2,72.3,1,1,51,55.4,56.3,98.0,0,2,0,232,0,0,2,274,54,96,0,1,178,244
Ar'maj Reed-Adams,122543,G,KANSAS,5,100.0,0,198,50.7,42.9,51.8,1,11,124,100.0,100.0,95.2,1,12,0,232,0,0,0,232,137,137,232,0,95,0
Kameron Brown,34567,WR,COAST CAR,12,51.1,0,141,61.6,,64.9,0,0,0,0.0,0.0,,1,0,0,231,0,0,0,452,0,221,0,0,231,10
Kyle Trask,39987,QB,FLORIDA,12,30.2,0,163,92.2,62.2,60.1,0,0,1,0.2,0.2,100.0,5,0,0,231,0,0,0,765,1,498,0,0,230,0
Silas Dzansi,60211,T,VA TECH,8,100.0,0,337,73.0,65.6,71.7,1,2,84,100.0,100.0,98.2,0,3,0,231,0,0,0,231,92,92,70,161,139,0
Spencer Petras,82136,QB,IOWA,8,43.6,0,192,58.5,,60.3,0,0,0,0.0,0.0,,1,0,0,231,0,0,0,530,0,280,0,0,231,0
Jalen Camp,40986,WR,GA TECH,10,43.4,0,176,65.0,60.5,78.2,0,0,1,0.4,0.3,100.0,3,0,0,230,0,0,0,530,1,301,0,0,229,1
Josh Remetich,123232,G,TULANE,7,100.0,1,319,49.2,33.2,55.8,2,9,104,100.0,100.0,93.7,3,12,1,230,0,0,0,230,108,108,230,0,122,0
Josh Imatorbhebhe,40548,WR,ILLINOIS,7,53.9,0,187,66.3,,57.1,0,0,0,0.0,0.0,,1,0,0,230,0,0,0,427,0,197,0,0,230,0
Dylan Koch,40924,TE,BALL ST,8,73.2,0,117,46.9,37.7,57.5,1,0,26,24.5,25.0,94.2,1,2,1,230,0,0,0,314,28,112,0,0,202,296
Brevin Jordan,77887,WR,MIAMI FL,8,50.0,0,220,74.1,65.2,62.5,1,1,38,15.1,15.2,97.4,2,2,0,229,0,0,2,458,41,269,0,0,188,107
Aubry Payne,29432,TE,GA STATE,9,63.6,0,175,49.7,61.7,53.6,0,0,20,13.9,14.4,100.0,0,0,0,229,0,0,0,360,22,153,0,0,207,145
Ben Peterson,83599,WR,AIR FORCE,6,87.7,0,101,88.5,67.4,82.1,0,0,1,3.3,3.2,100.0,0,0,0,229,0,0,0,261,1,31,0,0,228,157
Jared Smart,98732,WR,HAWAII,9,37.6,0,180,60.9,,51.3,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,609,0,379,0,0,229,0
Kenny Pickett,60515,QB,PITTSBURGH,9,33.8,0,268,69.8,,60.5,0,0,0,0.0,0.0,,1,0,0,229,0,0,0,677,0,419,0,0,229,0
Amir Abdur-Rahman,84499,WR,VANDERBILT,9,44.5,0,333,71.3,,84.6,0,0,0,0.0,0.0,,1,0,0,228,0,0,0,512,0,284,0,0,228,1
Dez Fitzpatrick,42349,WR,LOUISVILLE,11,39.5,0,210,74.7,60.9,57.8,0,0,1,0.3,0.3,100.0,3,0,0,228,0,0,0,577,1,350,0,0,227,0
Braheam Murphy,102882,TE,ARMY,10,89.4,0,114,61.9,66.8,69.0,0,0,2,10.0,13.0,100.0,3,0,0,228,0,0,0,255,3,23,0,0,225,145
Tyler Brown,98070,G,LA LAFAYET,10,100.0,0,207,64.3,64.0,64.9,1,1,103,100.0,100.0,99.0,3,2,0,228,0,219,0,228,108,108,7,0,120,0
Elijah Johnson,40719,G,COLO STATE,4,100.0,0,144,55.6,64.7,53.4,3,2,116,100.0,100.0,97.8,2,5,0,228,0,214,14,228,118,118,0,0,110,0
Mike Harley Jr.,61423,WR,MIAMI FL,11,38.6,0,220,75.8,62.1,57.8,0,0,1,0.3,0.3,100.0,3,0,0,227,0,0,0,588,1,361,0,0,226,0
Michael Mayer,122906,TE,NOTRE DAME,12,40.1,1,258,71.0,73.7,71.3,0,0,11,3.3,3.2,100.0,3,0,0,226,0,0,0,564,11,349,0,0,215,308
Dillon Stoner,48304,WR,OKLA STATE,11,44.1,0,262,69.0,,69.4,0,0,0,0.0,0.0,,0,0,0,226,0,0,0,512,0,286,0,0,226,2
Keaton Bills,100524,G,UTAH,4,100.0,0,328,59.6,56.3,60.6,3,5,116,100.0,100.0,95.7,1,9,1,226,0,226,0,226,120,120,0,0,106,0
Jazston Turnetine,124260,T,S CAROLINA,5,100.0,0,289,45.0,33.2,49.0,2,6,97,100.0,100.0,92.8,0,11,3,225,0,1,218,225,107,107,0,6,118,0
TJ Chase,40259,WR,FAU,9,53.4,0,165,69.5,,60.9,0,0,0,0.0,0.0,,1,0,0,225,0,0,0,421,0,196,0,0,225,0
Travis Koontz,98720,TE,TEXAS TECH,9,43.6,1,315,43.9,53.7,52.6,1,0,28,9.2,8.8,98.2,2,1,0,225,0,0,5,516,28,319,0,1,197,300
Eric Magwood,45489,G,MIDDLE TN,5,100.0,0,224,51.8,63.1,46.4,0,4,113,100.0,100.0,96.5,1,6,2,225,0,39,90,225,120,120,96,0,105,0
Jermaine Burton,124017,WR,GEORGIA,10,44.6,1,173,62.5,,63.5,0,0,0,0.0,0.0,,3,0,0,225,0,0,0,504,0,275,0,0,225,8
Jeremiah Banks-Wall,130351,T,BOWL GREEN,5,100.0,0,122,60.5,65.6,56.2,1,3,108,100.0,100.0,97.2,0,5,1,224,0,0,125,224,111,111,0,99,113,0
Kwamie Lassiter II,23226,WR,KANSAS,9,37.8,0,198,67.7,,74.1,0,0,0,0.0,0.0,,1,0,0,224,0,0,0,593,0,369,0,0,224,1
Keylon Stokes,65080,WR,TULSA,9,42.0,0,320,79.2,,79.7,0,0,0,0.0,0.0,,0,0,0,224,0,0,0,533,0,296,0,0,224,0
Kayden Lyles,60256,C,WISCONSIN,4,100.0,0,349,65.8,69.4,66.5,0,1,98,100.0,100.0,98.5,2,2,1,224,224,0,0,224,102,102,0,0,122,0
Jeremy Ruckert,84029,TE,OHIO STATE,8,63.3,0,260,72.0,44.4,70.9,1,0,30,19.5,20.7,95.0,2,2,1,224,0,0,0,354,34,164,0,0,190,256
John FitzPatrick,83974,TE,GEORGIA,10,62.1,0,173,67.5,62.2,81.9,0,2,29,18.6,18.6,96.6,0,2,0,223,0,0,0,359,31,167,0,0,192,239
Cornell Powell,40689,WR,CLEMSON,12,35.1,0,140,75.1,,86.5,0,0,0,0.0,0.0,,5,0,0,223,0,0,0,635,0,412,0,0,223,0
Kwatrivous Johnson,81742,T,MISS STATE,4,100.0,0,227,32.7,22.7,52.6,4,15,179,100.0,100.0,94.1,3,20,1,223,0,0,0,223,182,182,0,223,41,0
Luke Deal,98496,TE,AUBURN,11,74.6,0,115,58.3,69.1,68.1,0,0,40,38.1,34.5,100.0,0,0,0,223,0,0,12,299,40,116,0,0,183,234
Graham Mertz,97994,QB,WISCONSIN,7,48.0,0,349,69.5,,60.2,0,0,0,0.0,0.0,,0,0,0,223,0,0,0,465,0,229,0,0,223,0
Nolan Givan,42166,TE,S DIEGO ST,8,76.9,0,284,48.3,63.0,50.2,0,1,14,17.5,18.3,96.4,0,1,0,223,0,0,0,290,15,82,0,0,208,208
Josh Seltzner,60255,G,WISCONSIN,5,100.0,0,349,65.6,79.3,62.2,0,0,87,100.0,100.0,100.0,1,0,0,222,0,218,0,222,92,92,4,0,130,0
Shi Smith,61643,WR,S CAROLINA,9,45.8,0,289,78.0,60.9,61.4,0,0,1,0.4,0.4,100.0,1,0,0,222,0,0,0,485,1,258,0,0,221,5
Spencer Witter,99632,TE,BOSTON COL,10,71.6,0,121,47.7,58.6,43.5,4,3,48,37.2,35.3,92.7,3,7,0,222,0,0,0,310,48,136,0,0,174,285
Greg Dulcich,84068,TE,UCLA,7,49.8,0,324,80.0,59.1,59.8,0,0,7,3.2,3.5,100.0,2,0,0,221,0,0,8,444,8,231,0,6,213,300
Rashee Rice,97605,WR,SMU,10,37.3,0,287,67.4,,67.9,0,0,0,0.0,0.0,,4,0,0,221,0,0,0,592,0,371,0,0,221,0
Duke Clemens,100545,G,UCLA,5,100.0,0,324,56.4,38.5,58.3,1,5,101,100.0,100.0,97.0,0,6,0,220,0,0,0,220,108,108,220,0,112,0
Henry Hattis,41923,G,ARIZONA ST,4,100.0,1,110,48.5,37.8,50.2,0,5,93,100.0,100.0,96.2,1,6,1,220,0,0,0,220,109,109,219,0,111,0
Treylon Burks,99218,WR,ARKANSAS,9,42.7,0,111,82.6,,70.4,0,0,0,0.0,0.0,,1,0,0,220,0,0,0,515,0,284,0,0,220,4
Chance Warren,77869,HB,NAVY,10,63.7,0,237,60.8,52.4,66.7,0,1,5,5.6,5.0,90.0,0,1,0,219,0,0,0,344,5,101,0,0,214,169
Colby Pursell,41506,C,COLORADO,3,100.0,0,143,56.9,66.4,55.3,0,3,109,100.0,100.0,98.6,1,3,0,219,219,0,0,219,116,116,0,0,103,0
Dexter Carter Jr.,45343,WR,GA SOUTHRN,12,79.9,0,174,60.1,,66.1,0,0,0,0.0,0.0,,1,0,0,219,0,0,0,274,0,54,0,0,219,0
Jake Molinich,45060,TE,BUFFALO,7,75.3,0,126,64.0,39.0,78.1,0,1,17,19.3,21.7,97.1,0,1,0,219,0,0,0,291,20,92,0,0,199,232
Chris Martinez,60046,G,S DIEGO ST,6,100.0,0,284,66.0,18.9,75.6,1,9,101,100.0,100.0,94.1,0,11,1,219,7,13,0,219,103,103,199,0,116,0
Brandon Bowling,42151,WR,ARK STATE,11,33.2,0,113,58.7,,45.2,0,0,0,0.0,0.0,,2,0,0,218,0,0,0,656,0,438,0,0,218,0
Vic Cutler,98229,T,LA MONROE,9,100.0,0,209,59.5,63.4,64.1,1,7,154,100.0,100.0,95.5,3,11,3,218,0,0,0,218,164,164,0,218,54,0
Blair Conwright,99538,WR,TCU,8,49.1,0,305,62.4,66.5,68.9,0,0,1,0.5,0.4,100.0,0,0,0,218,0,0,2,444,1,227,0,0,217,0
Ty Fryfogle,61321,WR,INDIANA,8,40.5,0,190,77.2,,43.5,0,0,0,0.0,0.0,,4,0,0,218,0,0,0,538,0,320,0,0,218,0
Theo Wease Jr.,98005,WR,OKLAHOMA,11,41.5,0,261,69.6,,73.9,0,0,0,0.0,0.0,,0,0,0,217,0,0,0,523,0,305,0,0,217,0
George Pickens,99229,WR,GEORGIA,8,43.4,1,173,70.7,,59.7,0,0,0,0.0,0.0,,4,0,0,217,0,0,0,500,0,283,0,0,217,2
Nelson Smith,57075,FB,NAVY,10,61.8,1,237,77.0,56.4,60.8,0,5,83,95.4,94.7,95.8,1,6,1,217,0,0,0,351,90,95,0,0,127,0
Joshua Palmer,62979,WR,TENNESSEE,10,43.3,0,307,70.7,63.6,59.7,0,0,1,0.4,0.4,100.0,2,0,0,217,0,0,0,501,1,285,0,0,216,0
Thomas Odukoya,77872,TE,E MICHIGAN,6,63.1,0,160,50.5,51.1,55.2,0,1,46,27.5,28.2,96.7,1,2,1,217,0,0,0,344,50,177,0,0,167,245
Sam Denmark,42209,WR,COAST CAR,12,55.8,0,141,65.0,,65.9,0,0,0,0.0,0.0,,0,0,0,217,0,0,0,389,0,172,0,0,217,0
Quazzel White,60107,G,TCU,3,100.0,0,305,52.1,55.9,50.6,1,7,113,100.0,100.0,95.6,1,9,1,217,0,0,0,217,123,123,217,0,94,0
A.J. Howard,83627,HB,ARMY,12,90.4,0,114,70.4,69.2,72.1,0,0,1,11.1,11.1,100.0,2,0,0,216,0,0,0,239,1,9,0,0,215,120
Chase Cota,84465,WR,UCLA,7,50.5,0,324,55.4,,64.5,0,0,0,0.0,0.0,,0,0,0,216,0,0,0,428,0,212,0,0,216,4
Derrick Deese Jr.,84043,TE,S JOSE ST,8,45.4,0,285,70.3,67.2,59.5,0,0,16,6.2,5.8,100.0,1,0,0,216,0,0,0,476,16,276,0,3,200,288
Chris Autman-Bell,55245,WR,MINNESOTA,7,54.3,0,225,72.3,,68.9,0,0,0,0.0,0.0,,1,0,0,215,0,0,0,396,0,181,0,0,215,0
Shaun Beyer,40860,TE,IOWA,8,69.1,0,192,89.8,64.2,81.4,0,0,19,17.0,17.2,100.0,0,0,0,215,0,0,0,311,20,116,0,0,195,279
Larnel Coleman,44146,T,UMASS,4,100.0,0,216,67.7,77.3,59.9,0,3,122,100.0,100.0,98.0,0,4,1,215,0,0,212,215,126,126,0,0,89,3
Jarrett Hopple,41856,T,USF,8,100.0,0,327,59.1,46.9,61.1,4,2,117,100.0,100.0,94.9,0,9,3,215,0,61,1,215,120,120,0,153,95,0
Shameen Jones,61609,WR,RUTGERS,9,43.2,0,278,63.5,62.1,62.3,0,0,1,0.4,0.4,100.0,3,0,0,215,0,0,0,498,1,284,0,0,214,1
Garrett Wilson,97405,WR,OHIO STATE,8,45.3,0,260,81.0,,57.1,0,0,0,0.0,0.0,,5,0,0,214,0,0,0,472,0,256,0,0,214,0
JuanCarlos Santana,78056,WR,TULSA,9,43.9,1,320,69.5,,66.2,0,0,0,0.0,0.0,,3,0,0,214,0,0,0,487,0,271,0,0,214,0
Zak Zinter,129605,G,MICHIGAN,5,100.0,0,222,59.9,39.6,64.3,3,3,126,100.0,100.0,97.6,0,6,0,214,0,0,0,214,134,134,214,0,80,0
Clayton Tune,77652,QB,HOUSTON,8,36.1,0,182,84.7,,60.0,0,0,0,0.0,0.0,,2,0,0,214,0,0,0,593,0,342,0,0,214,0
Erik Ezukanma,78148,WR,TEXAS TECH,10,38.6,1,315,72.2,,71.3,0,0,0,0.0,0.0,,1,0,0,214,0,0,0,555,0,341,0,0,214,0
Jake Marwede,60879,TE,DUKE,11,57.8,0,154,51.5,34.0,55.6,1,1,42,21.8,23.2,92.9,1,4,2,214,0,0,0,370,47,203,0,0,167,145
Mike O'Laughlin,77925,TE,W VIRGINIA,9,56.8,0,343,57.1,55.5,65.3,1,3,42,21.4,20.6,92.9,0,5,1,213,0,0,0,375,42,204,0,0,171,220
Sam Ehlinger,60555,QB,TEXAS,10,30.9,0,311,79.9,,60.0,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,685,0,411,0,0,212,0
Michael Young Jr.,61554,WR,CINCINNATI,10,43.4,0,138,63.7,65.5,62.4,0,0,1,0.4,0.4,100.0,0,0,0,212,0,0,0,488,1,276,0,0,211,6
Demarcus Jones,98745,WR,SO MISS,10,46.7,1,296,63.2,,61.8,0,0,0,0.0,0.0,,1,0,0,212,0,0,0,454,0,239,0,0,212,0
Cornelius McCoy,84196,WR,GA STATE,7,51.2,0,175,71.4,,71.1,0,0,0,0.0,0.0,,0,0,0,211,0,0,0,412,0,201,0,0,211,0
Mitchell Brinkman,42021,TE,USF,9,52.6,0,327,51.5,71.4,45.1,0,1,38,17.0,17.0,98.7,2,1,0,211,0,0,1,401,39,229,0,1,172,224
Giles Amos,60835,TE,ARK STATE,11,52.6,0,113,57.5,46.1,47.2,0,1,38,17.5,17.7,96.1,1,2,1,211,0,0,0,401,41,231,0,0,170,244
Branden Mack,39902,WR,TEMPLE,7,44.9,0,306,60.9,,74.2,0,0,0,0.0,0.0,,2,0,0,211,0,0,0,470,0,256,0,0,211,2
Charlie Kolar,60917,TE,IOWA STATE,11,42.3,1,193,84.9,75.3,59.4,0,0,11,3.9,4.0,100.0,2,0,0,210,0,0,0,496,12,298,0,0,198,203
Malik Williams,61121,WR,APP STATE,11,44.1,0,108,67.6,,55.6,0,0,0,0.0,0.0,,0,0,0,210,0,0,0,476,0,265,0,0,210,3
Chris Olave,84355,WR,OHIO STATE,7,47.1,0,260,83.3,,55.0,0,0,0,0.0,0.0,,0,0,0,209,0,0,0,444,0,234,0,0,209,4
Cameron Ervin,97654,G,SMU,10,100.0,0,287,56.5,73.6,55.0,0,2,101,100.0,100.0,98.0,2,3,1,209,0,92,0,209,107,107,114,0,102,3
Mark Walker,101120,WR,NAVY,10,64.1,0,237,67.4,,60.3,0,0,0,0.0,0.0,,0,0,0,209,0,0,0,326,0,112,0,0,209,5
Tre Walker,52260,WR,S JOSE ST,8,39.5,0,285,72.6,,78.2,0,0,0,0.0,0.0,,5,0,0,209,0,0,0,529,0,320,0,0,209,0
Trea Shropshire,121502,WR,UAB,9,55.3,0,321,63.6,,73.4,0,0,0,0.0,0.0,,0,0,0,209,0,0,0,378,0,169,0,0,209,0
Malachi Carter,77993,WR,GA TECH,10,45.6,0,176,63.3,,60.0,0,0,0,0.0,0.0,,1,0,0,208,0,0,0,456,0,248,0,0,208,0
Marcus Williams,60973,TE,NEW MEXICO,7,52.7,0,241,56.7,54.2,70.8,0,0,21,10.5,10.1,100.0,0,0,0,208,0,0,0,395,21,208,0,0,187,218
Quentin Johnston,123085,WR,TCU,9,46.8,0,305,71.3,61.0,61.1,0,0,1,0.5,0.4,100.0,0,0,0,208,0,0,0,444,1,234,0,0,207,1
Cary Angeline,40767,TE,NC STATE,12,38.2,0,248,65.4,54.1,63.2,1,0,44,12.5,11.7,98.9,1,1,0,206,0,0,1,539,44,377,0,0,162,233
Keith Williams,30673,T,COLO STATE,3,100.0,1,144,67.6,55.6,72.0,2,1,102,100.0,100.0,96.6,2,5,2,206,0,0,206,206,105,105,0,0,101,0
Zac Lefebvre,44819,TE,BUFFALO,7,59.7,0,126,58.4,61.1,56.8,0,1,7,5.1,6.1,92.9,0,1,0,206,0,0,0,345,9,148,0,0,197,295
Chabastin Taylor,61354,WR,KANSAS ST,10,49.5,0,199,57.2,,61.7,0,0,0,0.0,0.0,,1,0,0,206,0,0,0,416,0,208,0,0,206,0
Jackson Lanam,84062,TE,TEXAS ST,7,78.9,0,314,59.4,36.1,45.4,1,3,66,55.9,57.0,92.4,0,7,3,206,0,0,0,261,73,128,0,0,133,219
Tauskie Dove,84318,WR,MISSOURI,10,49.4,0,229,62.8,,62.4,0,0,0,0.0,0.0,,0,0,0,206,0,0,0,417,0,211,0,0,206,2
Ben Skowronek,27948,WR,NOTRE DAME,10,39.2,1,258,65.2,55.0,89.0,0,0,0,0.0,0.0,,4,0,0,206,0,0,0,526,0,318,0,0,206,2
Braden Galloway,77891,TE,CLEMSON,12,43.7,0,140,58.8,70.9,51.0,0,0,27,9.8,9.6,100.0,0,0,0,206,0,0,0,471,28,293,0,0,178,294
Charlie Schmidt,81772,G,NWESTERN,9,99.5,0,256,46.9,29.1,53.1,1,6,109,99.1,99.1,95.0,1,9,2,205,32,0,2,206,113,114,145,0,92,27
Ousman Traore,98695,G,MIAMI FL,5,100.0,0,220,54.1,63.3,50.5,0,2,92,100.0,100.0,97.8,0,3,1,205,0,204,0,205,98,98,0,0,107,0
Jeremiah Haydel,61719,WR,TEXAS ST,12,36.4,0,314,62.1,,58.9,0,0,0,0.0,0.0,,0,0,0,205,0,0,0,563,0,356,0,0,205,0
Matthew Jones,81781,G,OHIO STATE,4,100.0,0,260,71.9,29.6,79.7,4,2,96,100.0,100.0,95.8,1,7,1,205,0,205,0,205,102,102,0,0,103,0
Reikan Donaldson,102947,WR,ARMY,10,78.5,0,114,63.2,63.0,60.4,0,0,1,1.9,1.8,100.0,0,0,0,205,0,0,0,261,1,56,0,0,204,0
Kameren Stewart,98488,T,COAST CAR,8,100.0,0,141,43.3,22.9,51.6,1,6,82,100.0,100.0,95.7,2,7,0,205,0,0,204,205,90,90,0,0,115,1
Sandon McCoy,57146,HB,ARMY,11,68.7,1,114,76.2,75.6,76.7,1,1,40,83.3,84.6,97.5,2,2,0,204,0,0,0,297,44,52,0,0,160,0
Jaden Muskrat,123256,T,TULSA,4,100.0,0,320,59.4,57.0,58.3,0,4,102,100.0,100.0,96.1,0,6,2,204,0,0,6,204,107,107,0,198,97,0
Nicholas Noyen,101271,C,AIR FORCE,5,100.0,0,101,79.2,66.7,74.8,0,2,33,100.0,100.0,97.0,0,2,0,204,204,0,0,204,35,35,0,0,169,0
Joshua Moore,78101,WR,TEXAS,10,40.3,0,311,64.8,,46.3,0,0,0,0.0,0.0,,0,0,0,204,0,0,0,506,0,301,0,0,204,0
Brett Borske,42170,TE,W MICHIGAN,6,68.9,0,347,67.5,66.9,81.3,0,1,42,33.6,32.8,98.8,2,1,0,204,0,0,0,296,45,137,0,0,159,263
Taj Harris,77970,WR,SYRACUSE,10,35.7,1,304,70.9,,62.6,0,0,0,0.0,0.0,,3,0,0,204,0,0,0,572,0,367,0,0,204,0
Justin Dutton,58496,G,ARK STATE,7,100.0,0,113,60.8,74.9,56.2,0,2,130,100.0,100.0,99.2,2,2,0,204,0,11,1,204,136,136,168,24,68,0
Demetris Allen,98082,G,UTSA,6,100.0,0,331,35.8,42.7,38.3,2,4,94,100.0,100.0,95.7,3,7,1,203,0,170,33,203,103,103,0,0,100,0
Gunnar Watson,83570,QB,TROY,9,36.8,0,318,70.7,62.2,60.0,0,0,1,0.3,0.3,100.0,0,0,0,203,0,0,0,552,1,337,0,0,202,0
Tyrrell Pigrome,46511,QB,W KENTUCKY,11,32.3,0,346,62.5,,60.0,0,0,0,0.0,0.0,,1,0,0,203,0,0,0,629,0,351,0,0,203,0
Bubba Hudson,60134,T,TROY,3,100.0,0,318,53.4,49.8,57.0,0,1,120,100.0,100.0,97.1,1,4,3,202,0,0,61,202,125,125,0,139,77,2
Antonio Nunn,42411,WR,BUFFALO,7,57.2,0,126,83.5,,66.9,0,0,0,0.0,0.0,,0,0,0,202,0,0,0,353,0,151,0,0,202,0
Kyle Philips,84463,WR,UCLA,7,46.0,0,324,73.1,,71.4,0,0,0,0.0,0.0,,1,0,0,202,0,0,0,439,0,232,0,0,202,32
Charlie Mangieri,83918,TE,NWESTERN,9,70.9,0,256,50.4,68.3,38.9,0,2,18,17.8,20.2,94.4,2,2,0,202,0,0,1,285,21,104,0,0,181,258
Bryce Cabeldue,122550,T,KANSAS,4,100.0,0,198,49.9,51.9,47.6,1,10,104,100.0,100.0,93.7,0,12,1,202,0,0,0,202,113,113,0,202,89,0
Max Longman,98411,G,UMASS,4,100.0,0,216,56.9,81.2,48.5,0,3,115,100.0,100.0,98.7,1,3,0,202,0,0,5,202,119,119,197,0,83,0
Walker Parks,122156,T,CLEMSON,11,100.0,0,140,78.8,71.9,76.8,0,3,102,100.0,100.0,98.5,0,3,0,201,0,0,131,201,106,106,0,70,95,0
