player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Nick Broeker,99084,G,OLE MISS,13,100.0,1,226,65.2,71.8,62.0,6,13,435,100.0,100.0,97.8,3,19,0,1016,0,994,20,1016,472,472,0,0,544,0
Brandon Coleman,123068,T,TCU,15,100.0,0,305,79.6,74.6,77.5,8,15,508,100.0,100.0,97.1,2,26,3,1007,0,3,997,1007,534,534,0,2,473,5
Tylan Grable,109425,T,UCF,14,99.1,1,323,72.7,77.2,67.2,4,16,466,98.1,98.2,96.8,3,25,5,1004,0,0,943,1013,496,505,0,0,508,63
Jonah Monheim,86461,T,USC,14,100.0,2,326,81.9,85.1,81.5,0,21,569,100.0,100.0,98.2,11,21,0,1004,0,0,0,1004,608,608,286,716,396,0
Khalil Crowder,78240,G,GA SOUTHRN,13,100.0,1,174,58.3,73.2,52.3,3,9,628,100.0,100.0,99.0,4,12,0,1002,0,0,0,1002,659,659,998,3,343,0
Caleb Etienne,144643,T,OKLA STATE,13,100.0,0,262,51.0,65.0,39.0,6,17,585,100.0,100.0,97.9,3,24,1,1002,0,0,1002,1002,619,619,0,0,383,0
Gabe Wallace,77535,G,BUFFALO,13,100.0,0,126,53.1,55.7,49.9,6,13,514,100.0,100.0,97.8,1,21,2,1001,0,1001,0,1001,539,539,0,0,462,0
Logan Langemeier,108708,C,GA SOUTHRN,13,100.0,0,174,66.7,69.9,67.7,7,12,628,100.0,100.0,98.5,9,19,0,1001,1001,0,0,1001,659,659,0,0,342,0
Will Putnam,99655,C,CLEMSON,14,100.0,0,140,67.3,73.8,64.7,2,7,510,100.0,100.0,98.5,3,12,3,1000,1000,0,0,1000,537,537,0,0,463,0
Blake Miller,156248,T,CLEMSON,14,100.0,1,140,71.8,63.8,76.8,4,18,507,100.0,100.0,97.2,10,25,3,994,0,0,0,994,535,535,0,991,459,1
Jordan McFadden,77578,T,CLEMSON,14,100.0,1,140,72.9,78.7,67.0,1,8,505,100.0,100.0,98.3,4,13,4,993,0,0,990,993,532,532,0,0,461,1
Isaiah Wright,129909,T,BUFFALO,13,100.0,1,126,46.0,57.1,40.1,2,21,517,100.0,100.0,97.2,4,26,3,988,0,0,988,988,541,541,0,0,447,0
Desmond Bessent,60051,T,BUFFALO,13,100.0,2,126,56.1,51.9,56.5,2,22,512,100.0,100.0,96.9,6,28,4,988,0,0,0,988,537,537,0,987,451,1
Brady Latham,99068,G,ARKANSAS,13,100.0,1,111,70.7,81.5,67.4,2,10,430,100.0,100.0,98.1,3,14,2,983,0,975,8,983,452,452,0,0,531,0
Beaux Limmer,99067,G,ARKANSAS,13,100.0,1,111,82.2,81.3,82.3,1,7,429,100.0,100.0,98.1,5,12,4,983,91,8,0,983,451,451,884,0,532,0
Manase Mose,59950,C,N TEXAS,14,100.0,0,251,64.4,62.8,70.0,0,2,456,100.0,100.0,99.8,12,2,0,983,983,0,0,983,484,484,0,0,499,0
Andrew Coker,99459,T,TCU,15,99.9,1,305,69.8,71.5,69.8,5,14,483,99.8,99.8,97.6,8,21,2,981,0,0,6,982,507,508,16,954,474,6
Jayden Williams,146815,T,OLE MISS,13,100.0,0,226,50.7,73.6,41.4,6,16,419,100.0,100.0,96.4,5,26,4,979,0,1,978,979,455,455,0,0,524,0
Spencer Rolland,108693,T,N CAROLINA,13,100.0,0,245,66.0,66.2,61.0,2,35,608,100.0,100.0,96.0,0,43,6,979,0,0,4,979,632,632,0,975,347,0
Weston Wright,77494,G,TEXAS TECH,12,100.0,0,315,54.8,57.3,51.9,3,17,575,100.0,100.0,97.6,4,24,4,978,0,978,0,978,595,595,0,0,383,0
Jett Duncan,121886,T,N TEXAS,14,100.0,1,251,52.7,62.0,48.6,6,12,451,100.0,100.0,97.8,6,19,1,973,0,0,0,973,479,479,25,948,494,0
Sedrick Van Pran-Granger,124042,C,GEORGIA,15,100.0,0,173,69.0,72.1,68.5,1,11,475,100.0,100.0,98.7,4,12,0,972,972,0,0,972,496,496,0,0,476,0
Luke Jones,81780,T,ARKANSAS,13,100.0,1,111,70.1,67.4,69.3,3,23,424,100.0,100.0,96.2,3,29,3,971,0,0,971,971,446,446,0,0,525,0
Caleb Kelly,59709,T,GA SOUTHRN,13,100.0,1,174,67.4,72.0,60.3,3,13,606,100.0,100.0,98.7,2,16,0,967,0,0,0,967,636,636,0,964,331,3
Logan Osburn,53851,C,MARSHALL,13,100.0,0,214,64.4,77.1,59.6,2,9,448,100.0,100.0,97.9,2,15,4,967,967,0,0,967,473,473,0,0,494,0
Keaton Bills,100524,G,UTAH,14,100.0,0,328,71.7,68.9,70.6,2,11,488,100.0,100.0,98.7,0,13,0,967,0,966,0,967,513,513,0,0,454,0
Jacob Likes,101023,C,MEMPHIS,13,100.0,0,218,70.2,74.0,66.0,3,5,554,100.0,100.0,98.2,0,14,6,967,967,0,0,967,591,591,0,0,376,0
Braeden Daniels,81891,T,UTAH,14,100.0,0,328,72.4,78.7,65.9,1,14,488,100.0,100.0,98.5,3,15,0,966,0,0,966,966,513,513,0,0,453,0
DeVonte Gordon,98391,T,WAKE,13,100.0,0,339,72.2,80.7,64.3,2,16,536,100.0,100.0,97.6,5,22,4,965,0,0,3,965,570,570,0,962,395,0
Gabe Blair,145323,G,N TEXAS,14,100.0,1,251,79.0,82.9,76.3,0,1,445,100.0,100.0,99.4,6,3,2,964,0,961,0,964,473,473,3,0,491,0
Matt Dale,98648,T,MEMPHIS,13,100.0,1,218,70.2,74.6,66.3,3,21,554,100.0,100.0,97.1,5,28,4,963,0,0,0,963,591,591,12,951,372,0
Hayden Gillum,77508,C,KANSAS ST,14,100.0,0,199,60.7,66.1,59.4,4,21,435,100.0,100.0,96.9,5,26,1,962,962,0,0,962,449,449,0,0,513,0
Alex Pihlstrom,60911,C,ILLINOIS,13,100.0,0,187,65.9,71.9,63.7,0,7,445,100.0,100.0,98.8,4,9,2,962,962,0,0,962,474,474,0,0,488,0
Isaiah Adams,158192,G,ILLINOIS,13,100.0,0,187,75.5,68.3,80.2,1,6,445,100.0,100.0,98.3,9,11,4,962,0,842,119,962,474,474,0,1,488,0
Alex Palczewski,59738,T,ILLINOIS,13,100.0,1,187,81.4,81.7,79.8,0,11,444,100.0,100.0,98.8,7,11,0,961,0,0,0,961,473,473,0,958,488,3
Eric Miller,52938,T,PURDUE,14,100.0,0,273,55.4,58.1,52.0,4,18,553,100.0,100.0,97.3,4,26,4,961,0,0,286,961,587,587,0,672,374,3
Reggie Smith,81828,G,S ALABAMA,13,100.0,0,288,56.9,61.2,53.6,5,8,496,100.0,100.0,98.1,2,16,3,958,2,0,0,958,519,519,956,0,439,0
Branson Hickman,121928,C,SMU,12,100.0,0,287,77.2,78.8,75.9,1,6,529,100.0,100.0,99.1,4,8,1,956,956,0,0,956,562,562,0,0,394,0
Marcus Bryant,121917,T,SMU,12,99.9,0,287,75.9,87.8,64.4,2,8,511,99.8,99.8,98.2,2,14,4,955,0,0,935,956,544,545,0,0,411,21
Roger Rosengarten,131912,T,WASHINGTON,13,100.0,0,340,79.6,78.5,76.5,2,15,575,100.0,100.0,98.5,5,17,0,955,0,0,0,955,610,610,3,951,345,0
Caleb Warren,99083,C,OLE MISS,13,100.0,0,226,55.0,53.5,56.5,7,11,410,100.0,100.0,97.6,6,19,1,953,953,0,0,953,445,445,0,0,508,0
Chandler Dolphin,60187,C,UTAH ST,13,100.0,0,329,66.3,71.5,66.5,2,9,453,100.0,100.0,98.8,9,11,0,953,953,0,0,953,493,493,0,0,460,0
Kevin Davis,60199,G,UTSA,14,100.0,1,331,69.5,85.2,63.7,1,6,525,100.0,100.0,99.0,2,9,2,950,0,0,0,950,553,553,949,0,397,0
Ethan Driskell,98530,T,MARSHALL,13,100.0,0,214,63.4,65.7,63.0,4,12,440,100.0,100.0,97.3,10,20,4,950,0,0,949,950,464,464,0,0,486,1
Troy Fautanu,100521,T,WASHINGTON,13,100.0,1,340,77.9,79.2,74.9,2,13,574,100.0,100.0,98.7,8,15,0,949,0,52,890,949,608,608,0,2,341,4
Sean Maginn,55446,G,WAKE,13,100.0,1,339,64.0,66.1,63.2,4,16,527,100.0,100.0,97.5,6,23,3,949,0,949,0,949,560,560,0,0,389,0
Sataoa Laumea,100525,T,UTAH,14,100.0,0,328,57.6,46.5,62.5,1,27,483,100.0,100.0,96.3,5,32,4,948,0,0,0,948,508,508,19,928,440,1
Hadley Panzer,144598,G,KANSAS ST,14,100.0,1,199,59.7,68.9,59.9,2,18,422,100.0,100.0,97.4,9,21,1,948,10,0,0,948,436,436,938,0,512,0
Parker Titsworth,97656,C,OHIO,14,100.0,1,259,61.4,64.6,60.8,4,16,492,100.0,100.0,97.6,7,22,2,947,947,0,0,947,513,513,0,0,434,0
Christian Duffie,77484,T,KANSAS ST,14,100.0,0,199,64.6,67.1,63.1,1,20,424,100.0,100.0,96.3,6,26,5,947,0,0,0,947,438,438,0,947,509,0
Cole Smith,99094,G,MISS STATE,13,100.0,0,227,67.1,71.6,63.9,2,13,656,100.0,100.0,98.7,1,16,1,946,0,0,0,946,694,694,945,0,252,0
Bula Schmidt,97646,C,FRESNO ST,14,100.0,0,169,62.6,59.2,64.0,2,14,534,100.0,100.0,97.9,5,19,3,946,946,0,0,946,566,566,0,0,380,0
Loic Ngassam Nya,55442,G,WAKE,13,100.0,1,339,62.3,80.0,57.0,0,10,521,100.0,100.0,98.7,6,12,2,945,0,16,0,945,555,555,929,0,390,0
Cooper Beebe,99434,G,KANSAS ST,14,100.0,0,199,80.5,89.3,77.2,2,7,422,100.0,100.0,98.9,1,9,0,940,0,919,21,940,436,436,0,0,504,0
DJ Glaze,129511,T,MARYLAND,13,100.0,1,215,73.3,86.2,62.4,0,14,524,100.0,100.0,97.9,5,18,4,940,0,0,132,940,553,553,1,807,387,0
Jacob Gall,55024,C,BAYLOR,13,100.0,0,118,79.7,78.3,79.0,3,11,444,100.0,100.0,98.4,3,14,0,935,935,0,0,935,463,463,0,0,472,0
Connor Galvin,77450,T,BAYLOR,13,100.0,0,118,77.7,77.1,74.3,3,9,444,100.0,100.0,97.7,3,16,4,935,0,0,934,935,463,463,0,0,472,1
Jack Freeman,77435,C,HOUSTON,13,100.0,1,182,69.9,76.8,71.6,0,14,579,100.0,100.0,98.4,9,16,2,935,935,0,0,935,610,610,0,0,325,0
Brian Miller,56358,T,GA SOUTHRN,12,100.0,0,174,55.2,62.8,49.1,8,19,582,100.0,100.0,97.3,3,29,2,934,0,3,930,934,612,612,0,0,322,0
John Ojukwu,58530,T,BOISE ST,14,100.0,1,120,75.0,78.1,69.6,1,13,412,100.0,100.0,98.3,2,14,0,934,0,1,925,934,436,436,0,0,498,8
Nick Jones,146837,T,MISS STATE,13,100.0,0,227,64.3,75.7,54.3,5,7,646,100.0,100.0,98.3,3,17,5,933,0,261,672,933,683,683,0,0,250,0
Broderick Jones,124025,T,GEORGIA,15,100.0,0,173,78.4,84.9,71.7,2,7,448,100.0,100.0,99.0,2,9,0,933,0,0,930,933,470,470,0,0,463,2
Jon Gaines II,81879,G,UCLA,13,100.0,0,324,77.8,77.4,76.7,2,14,487,100.0,100.0,97.9,3,18,2,932,0,0,0,932,503,503,932,0,429,0
Justin Dedich,83018,G,USC,13,100.0,1,326,79.1,90.0,74.1,0,11,527,100.0,100.0,99.0,2,11,0,930,105,181,0,930,564,564,644,0,366,0
Jack Hasz,145666,C,BUFFALO,12,100.0,0,126,60.3,68.6,56.3,1,7,482,100.0,100.0,98.8,3,10,2,930,905,0,0,930,506,506,25,0,424,0
Sidy Sow,59675,G,E MICHIGAN,13,100.0,0,160,77.1,69.5,78.4,3,12,450,100.0,100.0,97.9,1,17,2,929,0,929,0,929,482,482,0,0,447,0
Marcellus Johnson,77529,T,E MICHIGAN,13,100.0,1,160,71.7,70.8,68.4,4,18,450,100.0,100.0,96.7,3,26,4,929,0,0,929,929,482,482,0,0,447,0
Austin Hopp,65055,T,HAWAII,13,99.9,2,180,56.0,51.3,60.7,11,33,534,99.8,99.8,95.3,8,47,3,927,0,0,0,928,559,560,0,924,368,4
Spencer Anderson,81719,G,MARYLAND,13,100.0,0,215,62.5,79.8,55.1,2,11,515,100.0,100.0,98.3,3,15,2,927,0,24,0,927,544,544,780,123,383,0
Brian Dooley,77531,T,E MICHIGAN,13,100.0,0,160,69.4,72.5,66.1,5,17,449,100.0,100.0,97.1,5,24,2,924,0,0,0,924,480,480,2,921,444,0
Nishad Strother,98057,G,E CAROLINA,13,100.0,0,156,73.9,60.0,77.9,0,14,513,100.0,100.0,98.6,4,14,0,923,0,921,0,923,548,548,1,0,375,0
James Jackson,56723,C,S ALABAMA,13,100.0,0,288,68.6,75.4,64.9,1,8,478,100.0,100.0,98.6,3,11,2,920,918,2,0,920,500,500,0,0,420,0
Ethan Crowe,130330,C,BALL ST,12,100.0,0,117,62.5,73.7,61.0,2,7,499,100.0,100.0,99.1,8,9,0,919,919,0,0,919,528,528,0,0,391,0
Ilm Manning,75852,T,HAWAII,13,99.9,1,180,68.4,71.2,72.1,5,14,530,99.8,99.8,97.3,15,24,5,919,0,0,919,920,555,556,0,1,364,0
William Barnes,77356,G,N CAROLINA,13,100.0,0,245,58.1,57.2,55.0,2,23,562,100.0,100.0,97.4,0,27,2,918,0,0,0,918,586,586,839,79,332,0
Walker Parks,122156,G,CLEMSON,13,100.0,0,140,58.9,48.6,59.7,5,18,474,100.0,100.0,97.4,1,24,1,918,0,0,0,918,500,500,918,0,418,0
Olusegun Oluwatimi,98581,C,MICHIGAN,14,100.0,0,222,80.4,75.5,83.5,5,4,389,100.0,100.0,98.8,6,9,0,918,917,0,0,918,411,411,0,0,507,1
Zak Zinter,129605,G,MICHIGAN,14,100.0,1,222,75.7,77.4,74.9,1,6,389,100.0,100.0,98.6,4,9,2,918,0,0,1,918,411,411,917,0,507,0
Adrein Strickland,147205,T,S ALABAMA,13,100.0,0,288,54.8,54.6,54.1,4,25,480,100.0,100.0,96.6,4,31,2,918,0,0,0,918,502,502,2,905,416,10
Grant Betts,81870,T,TROY,14,100.0,1,318,52.2,40.8,57.9,8,28,462,100.0,100.0,94.2,6,45,9,917,0,0,0,917,491,491,12,904,426,0
Austin Stidham,60135,T,TROY,14,100.0,0,318,64.0,66.9,60.3,5,9,462,100.0,100.0,97.4,2,19,5,917,0,2,884,917,491,491,0,0,426,30
Marcus Minor,59831,G,PITTSBURGH,13,100.0,0,268,73.4,69.6,74.4,4,9,416,100.0,100.0,97.2,4,18,5,915,0,915,0,915,436,436,0,0,479,0
Bryan Hudson,98241,C,LOUISVILLE,13,100.0,0,210,76.9,76.6,75.3,2,8,435,100.0,100.0,97.9,1,14,4,914,914,0,0,914,462,462,0,0,452,0
Jake Andrews,81868,C,TROY,14,100.0,0,318,71.2,56.5,77.1,4,11,461,100.0,100.0,97.5,4,19,4,914,914,0,0,914,490,490,0,0,424,0
Michael Jurgens,77345,C,WAKE,13,100.0,0,339,66.7,75.3,63.1,0,10,512,100.0,100.0,98.6,6,12,2,914,914,0,0,914,545,545,0,0,369,0
Jeremy James,98423,G,OLE MISS,13,100.0,1,226,66.9,68.5,63.9,2,14,396,100.0,100.0,98.0,2,16,0,914,0,0,17,914,430,430,637,260,484,0
Atonio Mafi,82449,G,UCLA,13,100.0,0,324,83.2,70.9,88.3,2,13,471,100.0,100.0,97.8,3,18,3,910,0,910,0,910,487,487,0,0,423,0
KT Leveston,77487,T,KANSAS ST,14,100.0,0,199,60.0,49.7,68.2,5,24,413,100.0,100.0,95.3,9,34,5,909,0,0,909,909,426,426,0,0,483,0
Micah Vanterpool,52075,G,HAWAII,13,100.0,0,180,70.6,75.3,67.4,2,11,521,100.0,100.0,98.8,0,13,0,906,0,3,0,906,546,546,903,0,360,0
Cam'Ron Johnson,101018,G,HOUSTON,13,100.0,1,182,65.2,79.4,63.3,2,10,556,100.0,100.0,98.7,11,13,1,905,0,905,0,905,586,586,0,0,319,0
Luke Haggard,129442,T,INDIANA,12,100.0,1,190,67.2,72.8,59.4,7,10,539,100.0,100.0,97.9,2,20,3,902,0,0,893,902,573,573,0,0,329,9
Malaesala Aumavae-Laulu,100528,T,OREGON,13,100.0,0,264,77.1,77.8,76.1,1,11,442,100.0,100.0,98.2,10,14,2,902,0,0,0,902,469,469,24,878,433,0
Dalton Wagner,58493,T,ARKANSAS,12,100.0,0,111,80.5,78.2,76.6,4,15,397,100.0,100.0,97.1,2,21,2,902,0,0,0,902,418,418,0,902,484,0
Mike Katic,101575,G,INDIANA,12,100.0,0,190,58.2,71.3,48.7,3,7,539,100.0,100.0,98.3,1,14,4,902,293,609,0,902,573,573,0,0,329,0
Brett Neilon,55555,C,USC,13,100.0,1,326,90.2,90.5,89.6,0,8,504,100.0,100.0,99.2,1,8,0,901,901,0,0,901,540,540,0,0,361,0
Patrick Paul,101019,T,HOUSTON,13,100.0,0,182,75.6,91.1,60.4,3,14,565,100.0,100.0,98.3,10,18,1,901,0,0,901,901,595,595,0,0,306,0
Charlie Schmidt,81772,C,NWESTERN,12,100.0,0,256,62.2,67.5,57.8,2,10,469,100.0,100.0,98.7,2,12,0,899,899,0,0,899,486,486,0,0,413,0
Ricky Stromberg,99066,C,ARKANSAS,12,100.0,0,111,82.4,77.1,83.7,0,11,398,100.0,100.0,98.6,5,11,0,898,898,0,0,898,416,416,0,0,482,0
Deandre Butler,108712,G,TROY,14,100.0,1,318,54.5,63.9,54.1,2,13,451,100.0,100.0,97.0,8,21,6,897,0,892,0,897,479,479,0,0,418,4
Graham Barton,122367,T,DUKE,13,100.0,0,154,88.2,85.1,86.9,0,8,455,100.0,100.0,98.7,7,10,2,896,0,0,895,896,487,487,0,0,409,0
Darnell Wright,98480,T,TENNESSEE,13,100.0,0,307,71.0,80.2,64.4,2,6,460,100.0,100.0,99.1,3,8,0,895,0,0,0,895,507,507,0,892,388,3
Cooper Mays,124289,C,TENNESSEE,13,100.0,0,307,64.0,60.8,65.9,1,6,458,100.0,100.0,98.6,5,10,3,894,894,0,0,894,505,505,0,0,389,0
Tyler Falvey,78287,G,MIDDLE TN,13,100.0,0,224,46.9,53.2,42.0,2,21,512,100.0,100.0,97.2,2,26,3,893,0,893,0,893,548,548,0,0,345,0
T.J. Bass,131703,T,OREGON,13,99.9,0,264,78.1,73.4,78.0,2,17,435,99.8,99.8,97.6,4,20,1,893,0,7,879,894,462,463,0,0,431,8
Pat Bartlett,55191,G,GA STATE,12,100.0,0,175,68.4,73.3,66.0,0,10,381,100.0,100.0,98.7,2,10,0,893,0,0,0,893,412,412,890,2,481,0
Javontez Spraggins,124299,G,TENNESSEE,13,100.0,1,307,52.8,42.0,53.3,5,12,458,100.0,100.0,97.7,5,19,2,891,0,0,0,891,504,504,888,3,387,0
Jacob Spomer,163415,T,FRESNO ST,14,100.0,0,169,69.4,58.0,74.0,3,23,501,100.0,100.0,96.8,5,29,3,891,0,0,888,891,531,531,0,0,360,2
Shea Baker,52215,C,RICE,13,100.0,0,275,69.5,70.8,69.0,2,6,467,100.0,100.0,98.7,4,10,2,890,698,130,0,890,495,495,62,0,395,0
Daniel King,156877,G,TROY,14,100.0,0,318,65.2,74.4,62.8,1,10,439,100.0,100.0,98.3,4,13,2,890,0,17,7,890,468,468,860,0,422,5
Sincere Haynesworth,97644,C,TULANE,14,100.0,0,319,70.1,79.2,66.2,3,4,436,100.0,100.0,99.2,2,7,0,890,890,0,0,890,451,451,0,0,439,0
Javon Foster,81748,T,MISSOURI,13,99.9,1,229,80.3,86.7,72.7,3,9,454,99.8,99.8,97.8,4,16,4,889,0,0,881,890,477,478,0,0,412,9
Trevor Downing,77472,C,IOWA STATE,12,100.0,0,193,55.2,55.4,55.6,4,18,523,100.0,100.0,97.7,5,23,1,889,888,0,0,889,547,547,0,0,342,0
Kendrick Sartor,59825,T,MARSHALL,13,100.0,2,214,55.7,59.3,53.2,2,15,410,100.0,100.0,97.0,6,21,4,889,0,0,14,889,433,433,0,875,456,0
Zeke Correll,53431,C,NOTRE DAME,13,100.0,0,258,64.6,71.3,61.1,4,8,389,100.0,100.0,98.2,1,13,1,887,887,0,0,887,406,406,0,0,481,0
Josh Lugg,59982,G,NOTRE DAME,13,100.0,0,258,71.7,75.3,70.6,2,10,389,100.0,100.0,98.5,4,12,0,887,0,0,0,887,406,406,887,0,481,0
Joe Alt,147481,T,NOTRE DAME,13,100.0,0,258,91.4,81.7,91.0,2,6,389,100.0,100.0,99.0,1,8,0,887,0,0,885,887,406,406,0,0,481,2
Juice Scruggs,81800,C,PENN STATE,13,100.0,0,266,71.5,73.6,69.9,3,10,452,100.0,100.0,98.3,2,14,1,886,886,0,0,886,480,480,0,0,406,0
Emery Jones Jr.,157117,T,LSU,13,100.0,0,211,57.7,55.5,62.3,1,33,514,100.0,100.0,95.7,6,39,5,886,0,0,0,886,546,546,0,886,340,0
Willie Lampkin,122344,C,COAST CAR,13,100.0,1,141,71.7,65.2,76.3,1,11,434,100.0,100.0,98.4,9,13,1,884,884,0,0,884,461,461,0,0,423,0
Johari Branch,63466,C,MARYLAND,13,100.0,0,215,66.2,66.0,66.4,1,13,491,100.0,100.0,98.0,5,17,3,884,622,138,0,884,519,519,123,1,365,0
Zach Frazier,123419,C,W VIRGINIA,12,100.0,1,343,80.8,78.8,80.9,2,7,446,100.0,100.0,98.3,6,12,3,883,882,0,0,883,478,478,0,0,405,0
Malik Sumter,55194,C,GA STATE,12,100.0,1,175,57.4,62.6,55.3,2,9,374,100.0,100.0,98.3,3,12,1,883,883,0,0,883,404,404,0,0,479,0
Febechi Nwaiwu,145324,G,N TEXAS,14,100.0,0,251,64.8,64.8,64.1,3,9,408,100.0,100.0,98.5,4,12,0,883,0,0,0,883,433,433,883,0,450,0
Jarrod Hufford,99440,G,IOWA STATE,12,100.0,0,193,64.3,76.0,59.9,2,12,520,100.0,100.0,98.5,3,15,1,883,0,824,58,883,543,543,0,0,340,0
Damon Kaylor,101573,G,BALL ST,12,100.0,1,117,65.3,51.1,69.2,5,10,475,100.0,100.0,98.4,3,15,0,882,0,882,0,882,504,504,0,0,378,0
Konner Gomness,100542,C,WASH STATE,13,100.0,0,341,63.5,74.3,55.5,1,16,592,100.0,100.0,98.2,3,19,2,882,882,0,0,882,617,617,0,0,265,0
Will Campbell,157106,T,LSU,13,100.0,0,211,75.4,77.2,69.8,3,9,513,100.0,100.0,98.4,1,14,2,882,0,0,882,882,545,545,0,0,337,0
Raiqwon O'Neal,81811,T,UCLA,13,99.8,0,324,76.6,77.6,73.8,6,11,460,99.6,99.6,97.7,3,19,2,881,0,0,842,883,475,477,0,0,406,41
Peter Skoronski,129737,T,NWESTERN,12,99.9,1,256,89.5,93.0,81.7,2,3,457,99.8,99.8,99.2,5,6,1,881,0,0,871,882,474,475,0,0,407,11
Clay Servin,75871,T,RICE,13,100.0,0,275,51.0,56.9,47.6,3,19,462,100.0,100.0,97.2,4,24,2,880,0,2,866,880,490,490,7,5,390,0
Jack Bailey,98061,G,KENT STATE,12,100.0,0,201,61.2,74.7,58.7,1,6,400,100.0,100.0,99.1,8,7,0,880,0,879,0,880,428,428,0,1,452,0
Christian Hilborn,146501,G,WASH STATE,13,100.0,1,341,54.0,53.4,51.6,3,26,590,100.0,100.0,96.7,6,34,5,880,0,619,259,880,615,615,0,1,265,1
Chris Murray,81885,G,OKLAHOMA,12,100.0,0,261,65.6,79.8,62.2,1,8,431,100.0,100.0,98.5,4,11,2,879,0,0,0,879,454,454,876,0,425,0
Elijah Ratliff,76949,G,KENT STATE,12,100.0,1,201,58.1,78.3,51.6,0,11,399,100.0,100.0,98.4,5,12,1,879,0,2,0,879,428,428,876,0,451,0
